Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,9.6,2
CS102,Công dân số,7.1,2
CS110,Kỹ thuật số,6.5,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,8.1,3
CS212,Kiến trúc máy tính,9.3,3
EC102,Nhập môn kinh tế học,6.9,2
GE111,Tiếng Anh sơ cấp 1,5.2,2
GE112,Tiếng Anh sơ cấp 2,5.3,2
GF101,Tiếng Pháp 1,8.8,2
GF102,Tiếng Pháp 2,0.0,2
GJ101,Tiếng Nhật 1,8.4,2
GJ102,Tiếng Nhật 2,0.0,2
IS222,Cơ sở dữ liệu,7.2,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.5,3
MA110,Giải tích 1,5.1,3
MA120,Đại số tuyến tính,7.6,3
MA239,Xác suất thống kê,-1.0,4
MI201,Toán rời rạc,9.7,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,8.9,2
ML115,Chủ nghĩa xã hội khoa học,8.9,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.9,2
NW212,Mạng máy tính,0.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,7.3,1
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,7.2,1
SH131,Pháp luật đại cương,8.9,2
VL101,Tiếng Việt thực hành,8.2,2
IS326,Khai phá dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
