Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.8,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,1.0,3
EC102,Nhập môn kinh tế học,0.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.0,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,4.3,2
GF101,Tiếng Pháp 1,3.3,2
GF102,Tiếng Pháp 2,-1.0,2
GJ101,Tiếng Nhật 1,0.0,2
MA102,Toán cơ sở,3.5,3
MA110A,Giải tích 1A,0.0,2
MA120A,Đại số tuyến tính 1,2.6,2
ML111,Triết học Mác – Lênin,7.3,2
ML112,Kinh tế chính trị và CNXH khoa học,0.0,3
ML112B,Chủ nghĩa xã hội khoa học,6.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.5,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,7.4,4
PG121,Giáo dục quốc phòng,6.1,4
SH131,Pháp luật đại cương,1.9,2
CS110,Kỹ thuật số,5.5,2
CS224,Lập trình .Net,0.0,3
CS324,Kỹ thuật lập trình,0.0,2
IS222,Cơ sở dữ liệu,1.0,3
MI312,Đồ họa,0.0,2
