Mã HP,Tên HP,Điểm,Số TC
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,0.6,3
EC101,Kinh tế học đại cương,-1.0,3
EC203A,Kinh tế vĩ mô 1,5.0,2
EC203B,Kinh tế vĩ mô 2,5.5,2
FN201A,Lý thuyết tài chính tiền tệ,1.3,2
GE100,Tiếng Anh cho người mới bắt đầu,8.6,2
GE101A,Tiếng Anh sơ cấp 1,7.2,2
GE102A,Tiếng Anh sơ cấp 2,7.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.7,2
GE202A,Tiếng Anh sơ trung cấp 2,5.5,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,-1.0,2
MA100A,Toán 1,5.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.3,3
ML202,Tư tưởng Hồ Chí Minh,5.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.0,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,8.0,4
PG121,Giáo dục quốc phòng,5.5,4
SH131,Pháp luật đại cương,5.0,2
AC201,Nguyên lý kế toán,6.0,3
AC210,Kế toán doanh nghiệp,6.0,3
BA101,Quản trị học,6.9,2
CF201A,Lý thuyết thuật toán 1,5.5,2
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,6.0,2
CS122A,Lập trình hướng đối tượng,5.0,2
CS212A,Kiến trúc máy tính 1,5.5,2
CS316,Hệ điều hành Unix,0.0,3
CS325,Lập trình PHP,5.0,3
FN211D,Nhập môn tài chính doanh nghiệp,3.0,2
FN221,Tài chính công,6.3,2
IS222,Cơ sở dữ liệu,5.2,3
IS223A,Cơ sở dữ liệu 2,6.5,2
IS322E,Hệ quản trị cơ sở dữ liệu,5.0,4
IS332,Phân tích thiết kế hướng đối tượng,5.8,3
IS333,Phân tích thiết kế hệ thống thông tin,5.0,2
IS333A,PT&TK hệ thống thông tin quản lý 1,4.0,2
MA120A,Đại số tuyến tính 1,6.0,2
MA142B,Giải tích trong kinh tế,6.5,2
MA231A,Thống kê 1,6.0,2
MA231B,Thống kê 2,6.0,2
MA241,Toán tài chính,6.5,2
MI201,Toán rời rạc,3.0,3
MK201,Nguyên lý marketing,5.8,2
MK312,Quản trị thương hiệu,8.0,2
NW212,Mạng máy tính,5.5,2
NW312A,Thiết kế quản trị mạng,6.1,4
PE201,Tiếng Anh trong tin học 1A,5.8,2
PE221,Tiếng Anh doanh nghiệp 1A,3.9,2
PE302,Tiếng Anh trong tin học 1B,5.7,2
SE302,Công nghệ phần mềm,6.0,2
