Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.9,2
CS102,Công dân số,0.0,2
CS121,Ngôn ngữ lập trình,6.2,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,6.3,2
GE111,Tiếng Anh sơ cấp 1,5.1,2
GE112,Tiếng Anh sơ cấp 2,5.4,2
GJ101,Tiếng Nhật 1,7.6,2
GJ102,Tiếng Nhật 2,5.6,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.5,3
ML113,Triết học Mác - Lênin,9.0,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,8.9,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,8.3,2
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,0.0,1
PG121,Giáo dục quốc phòng,7.1,4
SH131,Pháp luật đại cương,7.6,2
VL101,Tiếng Việt thực hành,7.3,2
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,5.0,2
CS212,Kiến trúc máy tính,6.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,8.3,3
MA110,Giải tích 1,4.6,3
MA120,Đại số tuyến tính,6.5,3
MI201,Toán rời rạc,0.0,3
