Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,-1.0,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,5.9,3
EC102,Nhập môn kinh tế học,6.1,2
GE101,Tiếng Anh sơ cấp 1,5.3,2
GE102,Tiếng Anh sơ cấp 2,5.2,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GZ101,Tiếng Trung 1,5.1,2
GZ102,Tiếng Trung 2,0.0,2
IS314,Hệ thống thông tin,8.0,3
IS325,Cơ sở dữ liệu phân tán,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
MA104,Số và cấu trúc đại số,-1.0,3
MA239,Xác suất thống kê,0.0,4
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,2.4,2
ML115,Chủ nghĩa xã hội khoa học,7.4,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,5.6,2
NA151,Khoa học môi trường,2.7,2
PG122,GDQP: Đường lối quân sự của Đảng,2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,8.0,1
SH131,Pháp luật đại cương,8.9,2
VL101,Tiếng Việt thực hành,7.3,2
AD241,Dẫn chương trình (MC),9.0,3
CS110,Kỹ thuật số,8.6,2
CS212,Kiến trúc máy tính,1.9,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,3.1,3
IS345,An toàn thông tin,0.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,3.6,3
NW212,Mạng máy tính,4.9,2
