Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,9.3,3
CS100,Tin đại cương,7.6,2
CS102,Công dân số,8.0,2
CS121,Ngôn ngữ lập trình,7.5,3
CS122,Lập trình hướng đối tượng,7.8,3
EC102,Nhập môn kinh tế học,5.6,2
GE101,Tiếng Anh sơ cấp 1,4.5,2
GE102,Tiếng Anh sơ cấp 2,4.2,2
GE103,Tiếng Anh sơ cấp 3,5.0,2
GE121,Tiếng Anh sơ trung cấp 1,3.9,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GE222,Tiếng Anh sơ trung cấp 2,2.2,2
GF101,Tiếng Pháp 1,4.2,2
GF102,Tiếng Pháp 2,5.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.1,3
MA104,Số và cấu trúc đại số,6.2,3
MA300,Toán chuyên ngành truyền thông dữ liệu,7.4,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.4,2
ML115,Chủ nghĩa xã hội khoa học,8.8,2
ML202,Tư tưởng Hồ Chí Minh,8.7,2
ML204,Lịch sử Đảng,9.0,2
NA151,Khoa học môi trường,8.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,6.0,1
PG106,GDTC: Bóng bàn cơ bản,3.6,1
PG115,GDTC: Bóng chuyền cơ bản,7.3,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,6.1,4
SH131,Pháp luật đại cương,7.8,2
TC300,Mô hình hóa và mô phỏng,9.3,3
TC303,Thiết kế và quản trị truyền thông,8.0,3
TC313,Kỹ thuật truyền dẫn,8.3,3
TC316,An ninh mạng truyền thông,2.7,3
TC418,Lập trình nhúng,9.0,2
TC420,Thiết kế hệ thống mạng truyền thông,8.0,2
TC473,Quản lý mạng viễn thông,9.0,3
VL101,Tiếng Việt thực hành,7.8,2
AD216,Kỹ năng sống,8.8,3
CF212,Cấu trúc dữ liệu,1.6,3
CF231,Lý thuyết thông tin và mã hóa,6.4,2
CF321,Xử lý tín hiệu số,7.2,3
CS110,Kỹ thuật số,6.2,2
CS212,Kiến trúc máy tính,7.9,3
CS315,Nguyên lý hệ điều hành,7.0,3
IP402,TT ngành Truyền thông và mạng máy tính,9.5,2
IS222,Cơ sở dữ liệu,6.4,3
MA110,Giải tích 1,5.5,3
MA111,Giải tích 2,4.4,3
MA120,Đại số tuyến tính,6.6,3
MA231,Xác suất thống kê ứng dụng,8.1,4
MI201,Toán rời rạc,8.1,3
NW212,Mạng máy tính,7.3,2
TC314,Kỹ thuật kết nối mạng,8.2,3
TC425,Lập trình ứng dụng IOT,5.0,2
TC433,Quản lý dự án truyền thông và mạng máy tính,9.7,2
TC487,CĐTN : Truyền thông và mạng máy tính,0.0,6
