Mã HP,Tên HP,Điểm,Số TC
CF212A,Cấu trúc dữ liệu 1,5.0,2
CF302A,Otomat,5.5,2
CF302B,Chương trình dịch,6.0,2
CS100A,Nhập môn khoa học máy tính,7.5,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,5.0,3
CS212A,Kiến trúc máy tính 1,7.5,2
EC101,Kinh tế học đại cương,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,7.1,2
GE101A,Tiếng Anh sơ cấp 1,6.7,2
GE102A,Tiếng Anh sơ cấp 2,5.6,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,4.3,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,4.3,2
IS223A,Cơ sở dữ liệu 2,0.4,2
MA100A,Toán 1,5.5,2
MA110A,Giải tích 1A,5.0,2
MA111A,Giải tích 2A,5.5,2
MA111B,Giải tích 2B,3.6,2
MA120A,Đại số tuyến tính 1,5.0,2
MA120B,Đại số tuyến tính 2,6.5,2
MI311A,Lý thuyết thông tin và mã hoá,7.5,2
MI321A,Trí tuệ nhân tạo,2.9,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.7,3
ML202,Tư tưởng Hồ Chí Minh,5.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.0,3
NA151,Khoa học môi trường,6.5,2
PG100,Giáo dục thể chất,6.3,4
PG121,Giáo dục quốc phòng,7.0,4
SH131,Pháp luật đại cương,6.0,2
CF201,Lý thuyết thuật toán,6.0,3
CF303,Hệ thống TEX,9.0,2
CS312,Lập trình hệ thống,5.4,3
CS315,Nguyên lý hệ điều hành,5.0,3
IS222,Cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.5,3
MA212,Phương trình vi phân,6.0,2
MA222,Đại số đại cương,5.0,2
MA231,Xác suất thống kê ứng dụng,5.1,4
MA313,Hàm biến phức,0.0,2
MA323,Số học thuật toán,5.0,2
MI201,Toán rời rạc,5.0,3
MI302,Tối ưu hóa,7.0,2
MI312,Đồ họa,0.0,2
MI331,Hệ thống hỗ trợ tính toán,8.5,2
MI425,Chuyên đề cơ sở dữ liệu và trí tuệ nhân tạo 1,7.5,4
MI426,Chuyên đề cơ sở dữ liệu và trí tuệ nhân tạo 2,8.0,3
MI489,KLTN: Toán ứng dụng,9.2,6
NW212,Mạng máy tính,7.2,2
PE201,Tiếng Anh trong tin học 1A,6.7,2
PE302,Tiếng Anh trong tin học 1B,6.7,2
