Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,6.7,2
CS102,Công dân số,4.9,2
CS121,Ngôn ngữ lập trình,4.3,3
CS122,Lập trình hướng đối tượng,4.5,3
EC102,Nhập môn kinh tế học,6.8,2
GE101,Tiếng Anh sơ cấp 1,7.4,2
GE102,Tiếng Anh sơ cấp 2,7.3,2
GE103,Tiếng Anh sơ cấp 3,4.3,2
GJ101,Tiếng Nhật 1,6.3,2
GJ102,Tiếng Nhật 2,7.3,2
IS222,Cơ sở dữ liệu,5.9,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.1,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,-1.0,3
MI201,Toán rời rạc,4.8,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
ML115,Chủ nghĩa xã hội khoa học,7.1,2
ML202,Tư tưởng Hồ Chí Minh,6.7,2
ML204,Lịch sử Đảng,5.3,2
SH131,Pháp luật đại cương,8.0,2
VL101,Tiếng Việt thực hành,7.7,2
AD242,Thiết kế mỹ thuật,7.5,3
AD250,Dinh dưỡng và tiết chế,0.0,3
AI130,Nhập môn trí tuệ nhân tạo,4.2,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,-1.0,3
CS314,Lập trình ứng dụng di động,0.0,2
CS320,Học máy,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS326,Khai phá dữ liệu,0.0,3
