Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.0,2
CS102,Công dân số,8.6,2
EC102,Nhập môn kinh tế học,8.5,2
GE111,Tiếng Anh sơ cấp 1,7.9,2
GJ101,Tiếng Nhật 1,0.0,2
IS314,Hệ thống thông tin,8.4,3
IS325,Cơ sở dữ liệu phân tán,6.1,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",0.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.0,3
ML113,Triết học Mác - Lênin,4.4,3
ML114,Kinh tế chính trị Mác - Lênin,5.4,2
ML115,Chủ nghĩa xã hội khoa học,9.1,2
ML202,Tư tưởng Hồ Chí Minh,6.1,2
ML204,Lịch sử Đảng,5.9,2
PG102,GDTC: Thể dục cổ truyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,0.0,1
PG121,Giáo dục quốc phòng,5.0,4
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,8.2,2
AD215,Ứng dụng PowerPoint,0.0,3
CF301,Ngôn ngữ hình thức và Otomat,0.0,3
CS212,Kiến trúc máy tính,6.0,3
CS315,Nguyên lý hệ điều hành,6.5,3
CS324,Kỹ thuật lập trình,7.1,2
IS222,Cơ sở dữ liệu,7.4,3
IT333,Công nghệ Web,8.6,3
MA110,Giải tích 1,5.5,3
MI201,Toán rời rạc,5.5,3
NW212,Mạng máy tính,8.3,2
