Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,6.3,2
CS102,Công dân số,8.2,2
CS110,Kỹ thuật số,2.3,2
CS121,Ngôn ngữ lập trình,4.5,3
CS122,Lập trình hướng đối tượng,1.2,3
CS212,Kiến trúc máy tính,1.8,3
EC101,Kinh tế học đại cương,-1.0,3
EC102,Nhập môn kinh tế học,6.0,2
GE101,Tiếng Anh sơ cấp 1,8.6,2
GE102,Tiếng Anh sơ cấp 2,8.3,2
GE103,Tiếng Anh sơ cấp 3,8.4,2
GE201,Tiếng Anh sơ trung cấp 1,8.0,2
GE202,Tiếng Anh sơ trung cấp 2,8.3,2
GE205,Tiếng Anh sơ trung cấp 3,7.5,2
GE231,Tiếng Anh trung cấp 1,3.0,2
GF101,Tiếng Pháp 1,9.0,2
GF102,Tiếng Pháp 2,7.6,2
IS222,Cơ sở dữ liệu,6.7,3
IS322,Hệ quản trị cơ sở dữ liệu,1.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.2,3
MA104,Số và cấu trúc đại số,6.8,3
MA110,Giải tích 1,6.2,3
MA111,Giải tích 2,5.1,3
MA120,Đại số tuyến tính,4.5,3
MA231,Xác suất thống kê ứng dụng,4.5,4
MA239,Xác suất thống kê,-1.0,4
MI201,Toán rời rạc,5.1,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,3.2,2
ML115,Chủ nghĩa xã hội khoa học,8.2,2
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML204,Lịch sử Đảng,6.5,2
NA151,Khoa học môi trường,7.3,2
NW212,Mạng máy tính,2.3,2
PG102,GDTC: Thể dục cổ truyền cơ bản,3.0,1
PG106,GDTC: Bóng bàn cơ bản,2.4,1
PG118,GDTC: Thể dục cơ bản,6.5,1
SH131,Pháp luật đại cương,9.4,2
VL101,Tiếng Việt thực hành,8.2,2
AD215,Ứng dụng PowerPoint,2.3,3
CS315,Nguyên lý hệ điều hành,1.5,3
