Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.7,2
CS121,Ngôn ngữ lập trình,1.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,2.1,2
GE102A,Tiếng Anh sơ cấp 2,2.4,2
GJ101,Tiếng Nhật 1,6.0,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
ML111,Triết học Mác – Lênin,5.4,2
ML112,Kinh tế chính trị và CNXH khoa học,5.7,3
NA151,Khoa học môi trường,2.3,2
PG110,GDTC: Bơi cơ bản,-1.0,1
PG122,GDQP: Đường lối quân sự của Đảng,6.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,2.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
SH131,Pháp luật đại cương,5.9,2
VL101,Tiếng Việt thực hành,5.5,2
CS110,Kỹ thuật số,-1.0,2
MA110,Giải tích 1,-1.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,4.2,3
