Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,8.0,2
CS102,Công dân số,5.9,2
CS121,Ngôn ngữ lập trình,8.4,3
CS122,Lập trình hướng đối tượng,4.5,3
EC102,Nhập môn kinh tế học,8.5,2
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,7.4,2
GE121,Tiếng Anh sơ trung cấp 1,6.6,2
GE222,Tiếng Anh sơ trung cấp 2,6.8,2
GE231,Tiếng Anh trung cấp 1,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
ML113,Triết học Mác - Lênin,9.7,3
ML114,Kinh tế chính trị Mác - Lênin,9.3,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML204,Lịch sử Đảng,0.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,10.0,1
PG113,GDTC: Bóng rổ cơ bản,6.9,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,8.2,2
VL101,Tiếng Việt thực hành,8.2,2
CS110,Kỹ thuật số,7.6,2
CS212,Kiến trúc máy tính,6.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,8.6,3
MA110,Giải tích 1,4.9,3
MA111,Giải tích 2,3.3,3
MA120,Đại số tuyến tính,6.7,3
MI201,Toán rời rạc,0.0,3
