Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.5,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,1.5,3
EC101,Kinh tế học đại cương,5.2,3
FN201A,Lý thuyết tài chính tiền tệ,5.9,2
GE100,Tiếng Anh cho người mới bắt đầu,6.3,2
GE101A,Tiếng Anh sơ cấp 1,0.0,2
GE102A,Tiếng Anh sơ cấp 2,-2.0,2
GE201A,Tiếng Anh sơ trung cấp 1,-2.0,2
GE202A,Tiếng Anh sơ trung cấp 2,2.5,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,7.3,2
IS101,Tin văn phòng,7.3,3
MA102,Toán cơ sở,5.0,3
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,7.0,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.0,3
NA151,Khoa học môi trường,6.5,2
PG100,Giáo dục thể chất,6.6,4
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,5.9,2
VL101,Tiếng Việt thực hành,5.6,2
AC201,Nguyên lý kế toán,5.4,3
AC210,Kế toán doanh nghiệp,-2.0,3
AD211,Văn hóa Hà Nội,6.0,2
BA101,Quản trị học,5.3,2
BA313,Quản trị chiến lược,-2.0,3
BK201,Ngân hàng thương mại 1,5.0,3
CS110,Kỹ thuật số,6.2,2
EC202,Kinh tế vi mô,5.2,2
EC203,Kinh tế vĩ mô,5.4,2
FN211D,Nhập môn tài chính doanh nghiệp,-2.0,2
FN221,Tài chính công,-2.0,2
IS222,Cơ sở dữ liệu,5.0,3
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.3,4
MA231,Xác suất thống kê ứng dụng,-2.0,4
MA241,Toán tài chính,5.5,2
MK201,Nguyên lý marketing,6.1,2
MK311,Quản trị Marketing,6.1,3
