Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,8.0,2
CS101,Công dân số,8.9,2
CS121,Ngôn ngữ lập trình,8.6,3
CS122,Lập trình hướng đối tượng,5.7,3
EC102,Nhập môn kinh tế học,9.3,2
GE101,Tiếng Anh sơ cấp 1,5.8,2
GE102,Tiếng Anh sơ cấp 2,6.5,2
GE103,Tiếng Anh sơ cấp 3,8.3,2
GE201,Tiếng Anh sơ trung cấp 1,7.7,2
GE202,Tiếng Anh sơ trung cấp 2,8.6,2
GE205,Tiếng Anh sơ trung cấp 3,5.6,2
GE231,Tiếng Anh trung cấp 1,2.4,2
GF101,Tiếng Pháp 1,9.6,2
GF102,Tiếng Pháp 2,5.7,2
IS314,Hệ thống thông tin,8.5,3
IS330,Dữ liệu lớn,2.3,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.5,3
MA104,Số và cấu trúc đại số,6.3,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,9.1,2
ML115,Chủ nghĩa xã hội khoa học,8.8,2
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,9.8,2
NA151,Khoa học môi trường,9.4,2
PG100,Giáo dục thể chất,7.2,4
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,7.7,2
VL101,Tiếng Việt thực hành,4.3,2
AD215,Ứng dụng PowerPoint,6.7,3
AD216,Kỹ năng sống,3.7,3
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,10.0,2
CS212,Kiến trúc máy tính,6.0,3
CS315,Nguyên lý hệ điều hành,4.7,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,5.2,3
IS322,Hệ quản trị cơ sở dữ liệu,6.3,3
IS332,Phân tích thiết kế hướng đối tượng,2.1,3
MA110,Giải tích 1,9.4,3
MA111,Giải tích 2,5.4,3
MA120,Đại số tuyến tính,8.8,3
MA231,Xác suất thống kê ứng dụng,5.2,4
MI201,Toán rời rạc,4.8,3
NW212,Mạng máy tính,5.0,2
