Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,6.3,2
CS100,Tin đại cương,9.3,2
CS102,Công dân số,5.9,2
CS121,Ngôn ngữ lập trình,6.4,3
CS122,Lập trình hướng đối tượng,6.1,3
CS320,Học máy,7.5,3
EC102,Nhập môn kinh tế học,5.6,2
GE101,Tiếng Anh sơ cấp 1,8.1,2
GE102,Tiếng Anh sơ cấp 2,7.6,2
GJ101,Tiếng Nhật 1,6.9,2
GJ102,Tiếng Nhật 2,8.5,2
IP401,Thực tập ngành Khoa học máy tính,8.8,2
IS314,Hệ thống thông tin,7.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.2,3
MA104,Số và cấu trúc đại số,5.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.3,3
ML111,Triết học Mác – Lênin,7.5,2
ML112,Kinh tế chính trị và CNXH khoa học,7.3,3
ML202,Tư tưởng Hồ Chí Minh,6.4,2
ML204,Lịch sử Đảng,4.0,2
NA151,Khoa học môi trường,8.5,2
PG100,Giáo dục thể chất,6.8,4
PG121,Giáo dục quốc phòng,7.0,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,7.6,3
SH131,Pháp luật đại cương,4.9,2
VL101,Tiếng Việt thực hành,7.6,2
AD216,Kỹ năng sống,9.5,3
CF211,Phân tích và thiết kế thuật toán,5.8,2
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,6.7,2
CS212,Kiến trúc máy tính,5.6,3
CS224,Lập trình .Net,5.5,3
CS315,Nguyên lý hệ điều hành,4.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.0,2
FN334,Đầu tư chứng khoán,6.3,2
IS222,Cơ sở dữ liệu,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,2.8,3
IS332,Phân tích thiết kế hướng đối tượng,6.6,3
MA110,Giải tích 1,4.6,3
MA111,Giải tích 2,3.6,3
MA120,Đại số tuyến tính,5.9,3
MA231,Xác suất thống kê ứng dụng,4.3,4
MI201,Toán rời rạc,5.3,3
MI312,Đồ họa,6.2,2
NW212,Mạng máy tính,5.5,2
SE302,Công nghệ phần mềm,8.9,2
SE380,Project,7.2,3
SE422,Quản lý dự án phần mềm,6.9,3
SE487,CĐTN: Phát triển phần mềm,0.0,6
