Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.4,2
CS102,Công dân số,3.8,2
CS110,Kỹ thuật số,10.0,2
CS121,Ngôn ngữ lập trình,7.6,3
CS212,Kiến trúc máy tính,2.4,3
EC102,Nhập môn kinh tế học,9.7,2
GE101,Tiếng Anh sơ cấp 1,8.0,2
GE102,Tiếng Anh sơ cấp 2,7.2,2
GE103,Tiếng Anh sơ cấp 3,5.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.5,3
MA104,Số và cấu trúc đại số,5.6,3
MA120,Đại số tuyến tính,6.4,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,4.0,2
ML115,Chủ nghĩa xã hội khoa học,8.9,2
NA151,Khoa học môi trường,9.4,2
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
SH131,Pháp luật đại cương,8.7,2
VL101,Tiếng Việt thực hành,9.1,2
