Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.0,2
CS121,Ngôn ngữ lập trình,4.5,3
CS122,Lập trình hướng đối tượng,6.0,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,8.7,2
GE102,Tiếng Anh sơ cấp 2,8.0,2
GE103,Tiếng Anh sơ cấp 3,10.0,2
GE201,Tiếng Anh sơ trung cấp 1,10.0,2
GE202,Tiếng Anh sơ trung cấp 2,10.0,2
GE205,Tiếng Anh sơ trung cấp 3,10.0,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,6.7,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IS317,Hạ tầng công nghệ thông tin,9.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.2,3
MA103,Số và cấu trúc đại số,3.6,2
MA104,Số và cấu trúc đại số,3.6,3
ML111,Triết học Mác – Lênin,6.4,2
ML112,Kinh tế chính trị và CNXH khoa học,5.7,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.4,3
ML204,Lịch sử Đảng,7.5,2
NA151,Khoa học môi trường,7.1,2
PG100,Giáo dục thể chất,6.0,4
PG121,Giáo dục quốc phòng,6.5,4
SC201,Kỹ năng giao tiếp và thuyết trình,9.5,2
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.7,3
SH131,Pháp luật đại cương,5.2,2
VL101,Tiếng Việt thực hành,6.4,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
AD216,Kỹ năng sống,9.0,3
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,7.9,2
CS212,Kiến trúc máy tính,5.4,3
CS223,Lập trình Java,4.7,3
CS315,Nguyên lý hệ điều hành,8.0,3
IP403,Thực tập ngành Hệ thống thông tin,9.0,2
IS222,Cơ sở dữ liệu,4.1,3
IS314,Hệ thống thông tin,6.1,3
IS315,Mô hình hóa quy trình nghiệp vụ,6.7,2
IS322,Hệ quản trị cơ sở dữ liệu,4.2,3
IS326,Khai phá dữ liệu,5.6,3
IS327,Kho dữ liệu,5.4,3
IS332,Phân tích thiết kế hướng đối tượng,5.7,3
IS334,Quản lý dự án hệ thống thông tin,7.1,3
IS383,Hệ thống thông tin nâng cao,8.2,2
IS487,CĐTN: Hệ thống thông tin quản lý,9.1,6
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,4.5,3
MA120,Đại số tuyến tính,5.9,3
MA231,Xác suất thống kê ứng dụng,8.8,4
MI201,Toán rời rạc,7.0,3
NW212,Mạng máy tính,5.0,2
SE302,Công nghệ phần mềm,6.6,2
SM201,Phương pháp luận nghiên cứu khoa học,7.6,3
