Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.2,2
CS121,Ngôn ngữ lập trình,3.7,3
CS122,Lập trình hướng đối tượng,1.2,3
EC102,Nhập môn kinh tế học,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.6,2
GE101A,Tiếng Anh sơ cấp 1,6.8,2
GE102A,Tiếng Anh sơ cấp 2,6.5,2
GE201A,Tiếng Anh sơ trung cấp 1,6.0,2
GE202A,Tiếng Anh sơ trung cấp 2,6.2,2
GJ101,Tiếng Nhật 1,4.1,2
GJ102,Tiếng Nhật 2,2.5,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.3,3
ML111,Triết học Mác – Lênin,5.3,2
ML112,Kinh tế chính trị và CNXH khoa học,5.0,3
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.3,3
NA151,Khoa học môi trường,7.7,2
PG106,GDTC: Bóng bàn cơ bản,5.9,1
PG118,GDTC: Thể dục cơ bản,9.3,1
PG122,GDQP: Đường lối quân sự của Đảng,5.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,0.0,1
SH131,Pháp luật đại cương,5.1,2
VL101,Tiếng Việt thực hành,7.4,2
CF212,Cấu trúc dữ liệu,1.4,3
CS110,Kỹ thuật số,3.6,2
CS212,Kiến trúc máy tính,5.0,3
IS222,Cơ sở dữ liệu,5.3,3
MA110,Giải tích 1,3.2,3
MA111,Giải tích 2,2.9,3
MA120,Đại số tuyến tính,4.5,3
MA231,Xác suất thống kê ứng dụng,3.7,4
MI201,Toán rời rạc,5.6,3
NW212,Mạng máy tính,4.5,2
PE201,Tiếng Anh trong tin học 1A,5.1,2
PE302,Tiếng Anh trong tin học 1B,6.5,2
