Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,3.3,3
CS100,Tin đại cương,7.2,2
CS102,Công dân số,7.3,2
CS110,Kỹ thuật số,10.0,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,5.3,3
CS212,Kiến trúc máy tính,2.1,3
EC102,Nhập môn kinh tế học,5.9,2
GE101,Tiếng Anh sơ cấp 1,6.8,2
GE102,Tiếng Anh sơ cấp 2,5.8,2
GE103,Tiếng Anh sơ cấp 3,6.6,2
GE201,Tiếng Anh sơ trung cấp 1,7.1,2
GE202,Tiếng Anh sơ trung cấp 2,7.9,2
GE205,Tiếng Anh sơ trung cấp 3,4.8,2
GE232,Tiếng Anh trung cấp 2,3.9,2
GE301,Tiếng Anh trung cấp 1,2.9,2
GZ101,Tiếng Trung 1,8.4,2
GZ102,Tiếng Trung 2,1.2,2
IS222,Cơ sở dữ liệu,4.0,3
IS314,Hệ thống thông tin,8.0,3
IS322,Hệ quản trị cơ sở dữ liệu,5.5,3
IT320,Phát triển ứng dụng với Python,-1.0,3
IT333,Công nghệ Web,7.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.0,3
MA104,Số và cấu trúc đại số,3.3,3
MA110,Giải tích 1,7.3,3
MA111,Giải tích 2,6.2,3
MA120,Đại số tuyến tính,5.2,3
MA231,Xác suất thống kê ứng dụng,5.4,4
MI201,Toán rời rạc,6.6,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,2.6,3
ML113,Triết học Mác - Lênin,9.3,3
ML114,Kinh tế chính trị Mác - Lênin,9.2,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,8.7,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,9.2,2
NW212,Mạng máy tính,2.8,2
SE302,Công nghệ phần mềm,2.2,2
SH131,Pháp luật đại cương,9.0,2
VL101,Tiếng Việt thực hành,8.6,2
AD215,Ứng dụng PowerPoint,8.5,3
AD241,Dẫn chương trình (MC),9.5,3
CS314,Lập trình ứng dụng di động,6.8,2
CS315,Nguyên lý hệ điều hành,4.6,3
IS326,Khai phá dữ liệu,1.8,3
IS332,Phân tích thiết kế hướng đối tượng,7.1,3
IT380,Dự án Công nghệ thông tin,2.1,2
