Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.4,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,7.8,2
GE101A,Tiếng Anh sơ cấp 1,7.4,2
GE102A,Tiếng Anh sơ cấp 2,7.3,2
GE201A,Tiếng Anh sơ trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,8.2,2
GJ102,Tiếng Nhật 2,9.0,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",2.0,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,5.7,2
ML112,Kinh tế chính trị và CNXH khoa học,4.5,3
ML202,Tư tưởng Hồ Chí Minh,6.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,6.6,2
PG110,GDTC: Bơi cơ bản,9.3,1
PG115,GDTC: Bóng chuyền cơ bản,5.6,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,6.2,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,8.2,2
MA110,Giải tích 1,-1.0,3
