Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,3.9,3
CS100,Tin đại cương,7.2,2
CS102,Công dân số,4.8,2
CS110,Kỹ thuật số,7.1,2
CS121,Ngôn ngữ lập trình,6.8,3
CS122,Lập trình hướng đối tượng,4.4,3
CS212,Kiến trúc máy tính,7.6,3
EC102,Nhập môn kinh tế học,6.4,2
GE101,Tiếng Anh sơ cấp 1,6.2,2
GE102,Tiếng Anh sơ cấp 2,4.7,2
GE103,Tiếng Anh sơ cấp 3,6.5,2
GE121,Tiếng Anh sơ trung cấp 1,-1.0,2
GE201,Tiếng Anh sơ trung cấp 1,5.9,2
GE202,Tiếng Anh sơ trung cấp 2,5.5,2
GE205,Tiếng Anh sơ trung cấp 3,4.4,2
GE231,Tiếng Anh trung cấp 1,-1.0,2
GE301,Tiếng Anh trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,9.6,2
GJ102,Tiếng Nhật 2,2.8,2
IS222,Cơ sở dữ liệu,6.5,3
IS314,Hệ thống thông tin,2.5,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS330,Dữ liệu lớn,8.2,2
IT320,Phát triển ứng dụng với Python,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.8,3
MA110,Giải tích 1,7.7,3
MA111,Giải tích 2,3.5,3
MA120,Đại số tuyến tính,9.0,3
MA239,Xác suất thống kê,3.9,4
MI201,Toán rời rạc,5.9,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.9,3
ML113,Triết học Mác - Lênin,8.8,3
ML114,Kinh tế chính trị Mác - Lênin,5.6,2
ML115,Chủ nghĩa xã hội khoa học,6.7,2
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML204,Lịch sử Đảng,6.2,2
NA151,Khoa học môi trường,7.5,2
NW212,Mạng máy tính,4.1,2
SE302,Công nghệ phần mềm,2.3,2
SH131,Pháp luật đại cương,6.8,2
AD215,Ứng dụng PowerPoint,5.5,3
AD216,Kỹ năng sống,7.7,3
CS314,Lập trình ứng dụng di động,-1.0,2
CS315,Nguyên lý hệ điều hành,9.0,3
CS321,Nhập môn khoa học dữ liệu,7.0,2
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
