Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.8,2
CS121,Ngôn ngữ lập trình,6.3,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,3.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.4,2
GE101A,Tiếng Anh sơ cấp 1,5.4,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,4.0,2
GE202A,Tiếng Anh sơ trung cấp 2,2.6,2
GJ101,Tiếng Nhật 1,7.0,2
GJ102,Tiếng Nhật 2,5.0,2
IM201,Kỹ năng soạn thảo VB (MS office),7.2,3
IP401,Thực tập ngành Khoa học máy tính,7.5,2
MA102,Toán cơ sở,7.5,3
ML111,Triết học Mác – Lênin,6.5,2
ML112,Kinh tế chính trị và CNXH khoa học,5.5,3
ML202,Tư tưởng Hồ Chí Minh,6.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.2,3
NA151,Khoa học môi trường,6.5,2
PG100,Giáo dục thể chất,7.3,4
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,5.0,2
CF212,Cấu trúc dữ liệu,5.0,3
CF301,Ngôn ngữ hình thức và Otomat,10.0,3
CS110,Kỹ thuật số,7.7,2
CS211,Vi điều khiển và ứng dụng,8.0,3
CS212,Kiến trúc máy tính,8.3,3
CS224,Lập trình .Net,10.0,3
CS315,Nguyên lý hệ điều hành,6.5,3
IS222,Cơ sở dữ liệu,6.9,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,5.4,3
MA110,Giải tích 1,5.8,3
MA111,Giải tích 2,6.2,3
MA120,Đại số tuyến tính,4.0,3
MA212,Phương trình vi phân,-1.0,2
MA222,Đại số đại cương,5.0,2
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,9.1,3
MI311,Mã hóa và an toàn dữ liệu,7.0,2
MI312,Đồ họa,6.6,2
MI321,Trí tuệ nhân tạo,7.9,3
MI414,Giao diện người máy,5.8,2
NW212,Mạng máy tính,6.8,2
PE201,Tiếng Anh trong tin học 1A,4.2,2
PE302,Tiếng Anh trong tin học 1B,5.0,2
PE303,Tiếng Anh trong tin học 2A,4.1,2
PE404,Tiếng Anh trong tin học 2B,6.9,2
SE302,Công nghệ phần mềm,6.0,2
SM201,Phương pháp luận nghiên cứu khoa học,8.5,3
