Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,6.2,3
CS100,Tin đại cương,8.0,2
CS102,Công dân số,6.9,2
CS110,Kỹ thuật số,7.7,2
CS121,Ngôn ngữ lập trình,9.0,3
CS122,Lập trình hướng đối tượng,6.4,3
CS212,Kiến trúc máy tính,7.3,3
EC101,Kinh tế học đại cương,5.9,3
GE101,Tiếng Anh sơ cấp 1,6.4,2
GE102,Tiếng Anh sơ cấp 2,7.0,2
GZ101,Tiếng Trung 1,6.6,2
GZ102,Tiếng Trung 2,5.6,2
IS222,Cơ sở dữ liệu,7.3,3
IS314,Hệ thống thông tin,7.5,3
IS322,Hệ quản trị cơ sở dữ liệu,5.3,3
IS330,Dữ liệu lớn,10.0,2
IS334,Quản lý dự án hệ thống thông tin,7.8,3
IT320,Phát triển ứng dụng với Python,10.0,3
IT333,Công nghệ Web,8.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.8,3
MA104,Số và cấu trúc đại số,6.0,3
MA110,Giải tích 1,7.6,3
MA111,Giải tích 2,7.4,3
MA120,Đại số tuyến tính,7.3,3
MA231,Xác suất thống kê ứng dụng,7.1,4
MI201,Toán rời rạc,8.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,9.0,3
ML111,Triết học Mác – Lênin,9.8,2
ML112,Kinh tế chính trị và CNXH khoa học,9.8,3
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,8.4,2
NA151,Khoa học môi trường,8.5,2
NW212,Mạng máy tính,5.4,2
SE302,Công nghệ phần mềm,8.1,2
SH131,Pháp luật đại cương,9.3,2
VL101,Tiếng Việt thực hành,7.4,2
AD215,Ứng dụng PowerPoint,6.8,3
AD216,Kỹ năng sống,9.2,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CS314,Lập trình ứng dụng di động,7.5,2
CS315,Nguyên lý hệ điều hành,7.2,3
CS320,Học máy,10.0,3
CS325,Lập trình PHP,4.7,3
IP404,Thực tập ngành CNTT,0.0,2
IS332,Phân tích thiết kế hướng đối tượng,7.9,3
IT332,Internet of Things,9.0,2
IT380,Dự án Công nghệ thông tin,7.1,2
IT499,KLTN ngành CNTT,0.0,6
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,9.8,3
