Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,9.0,2
CS121,Ngôn ngữ lập trình,7.8,3
CS122,Lập trình hướng đối tượng,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,7.8,2
GE101A,Tiếng Anh sơ cấp 1,7.7,2
GE102A,Tiếng Anh sơ cấp 2,0.0,2
GF101,Tiếng Pháp 1,0.0,2
MA102,Toán cơ sở,8.6,3
MA110A,Giải tích 1A,0.0,2
MA111A,Giải tích 2A,0.0,2
MA120A,Đại số tuyến tính 1,-0.6,2
ML111,Triết học Mác – Lênin,-1.0,2
NA151,Khoa học môi trường,-1.0,2
PG102,GDTC: Thể dục cổ truyền cơ bản,0.0,1
PG121,Giáo dục quốc phòng,5.0,4
SH131,Pháp luật đại cương,6.4,2
CS223,Lập trình Java,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
MI312,Đồ họa,0.0,2
