Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.4,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,5.7,3
EC102,Nhập môn kinh tế học,8.5,2
GE100,Tiếng Anh cho người mới bắt đầu,6.5,2
GE101A,Tiếng Anh sơ cấp 1,6.1,2
GE102A,Tiếng Anh sơ cấp 2,6.2,2
GE201A,Tiếng Anh sơ trung cấp 1,6.8,2
MA102,Toán cơ sở,5.8,3
ML111,Triết học Mác – Lênin,5.9,2
ML112,Kinh tế chính trị và CNXH khoa học,7.5,3
NA151,Khoa học môi trường,5.5,2
PG121,Giáo dục quốc phòng,7.4,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,6.6,2
CS110,Kỹ thuật số,8.3,2
CS212,Kiến trúc máy tính,0.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,5.6,3
MI201,Toán rời rạc,-1.0,3
