Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,8.0,2
CS121,Ngôn ngữ lập trình,0.0,3
CS122,Lập trình hướng đối tượng,0.0,3
EC101,Kinh tế học đại cương,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,0.0,2
GE101A,Tiếng Anh sơ cấp 1,0.0,2
GJ101,Tiếng Nhật 1,0.0,2
GJ102,Tiếng Nhật 2,0.0,2
MA102,Toán cơ sở,0.0,3
MA110A,Giải tích 1A,0.0,2
MA111A,Giải tích 2A,0.0,2
MA111B,Giải tích 2B,0.0,2
MA120A,Đại số tuyến tính 1,0.0,2
ML111,Triết học Mác – Lênin,6.8,2
ML112,Kinh tế chính trị và CNXH khoa học,0.0,3
ML112B,Chủ nghĩa xã hội khoa học,7.0,2
NA151,Khoa học môi trường,7.0,2
PG101,GDTC: Lý thuyết,8.0,1
PG102,GDTC: Thể dục cổ truyền cơ bản,5.0,1
PG121,Giáo dục quốc phòng,7.0,4
SH131,Pháp luật đại cương,0.0,2
CS110,Kỹ thuật số,7.3,2
MA212,Phương trình vi phân,0.8,2
MI201,Toán rời rạc,0.0,3
