Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,9.7,3
CF231,Lý thuyết thông tin và mã hóa,8.1,2
CS100,Tin đại cương,9.6,2
CS101,Công dân số,10.0,2
CS110,Kỹ thuật số,4.9,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,9.9,3
CS212,Kiến trúc máy tính,9.7,3
CS320,Học máy,9.0,3
EC102,Nhập môn kinh tế học,9.0,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,8.0,2
GE201,Tiếng Anh sơ trung cấp 1,7.5,2
GE202,Tiếng Anh sơ trung cấp 2,8.0,2
GE205,Tiếng Anh sơ trung cấp 3,7.9,2
GE301,Tiếng Anh trung cấp 1,8.7,2
GE303,Tiếng Anh trung cấp 2,9.2,2
GE305,Tiếng Anh trung cấp 3,8.5,2
GF101,Tiếng Pháp 1,8.2,2
GF102,Tiếng Pháp 2,8.6,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IP405,Thực tập ngành Trí tuệ nhân tạo,0.0,3
IS222,Cơ sở dữ liệu,9.2,3
IS314,Hệ thống thông tin,7.9,3
IS330,Dữ liệu lớn,2.4,2
IT320,Phát triển ứng dụng với Python,8.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",10.0,3
MA104,Số và cấu trúc đại số,10.0,3
MA110,Giải tích 1,9.0,3
MA111,Giải tích 2,9.3,3
MA120,Đại số tuyến tính,8.8,3
MA239,Xác suất thống kê,10.0,4
MI201,Toán rời rạc,7.6,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,7.5,2
ML115,Chủ nghĩa xã hội khoa học,9.3,2
ML202,Tư tưởng Hồ Chí Minh,10.0,2
ML204,Lịch sử Đảng,10.0,2
NA151,Khoa học môi trường,9.3,2
NW212,Mạng máy tính,7.5,2
PG100,Giáo dục thể chất,6.1,4
PG121,Giáo dục quốc phòng,7.1,4
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,9.0,2
AI130,Nhập môn trí tuệ nhân tạo,10.0,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,10.0,3
AI310,Học sâu,9.7,3
AI320,Xử lý ngôn ngữ tự nhiên,8.7,3
AI321,Thị giác máy tính,9.0,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CF212,Cấu trúc dữ liệu,9.7,3
CS110,Kỹ thuật số,4.9,2
CS212,Kiến trúc máy tính,9.7,3
CS314,Lập trình ứng dụng di động,-1.0,2
CS315,Nguyên lý hệ điều hành,8.5,3
CS320,Học máy,9.0,3
CS321,Nhập môn khoa học dữ liệu,10.0,2
FN334,Đầu tư chứng khoán,7.1,2
IS222,Cơ sở dữ liệu,9.2,3
IS314,Hệ thống thông tin,7.9,3
IS322,Hệ quản trị cơ sở dữ liệu,5.7,3
IS326,Khai phá dữ liệu,8.0,3
IS330,Dữ liệu lớn,2.4,2
IS332,Phân tích thiết kế hướng đối tượng,8.0,3
IT320,Phát triển ứng dụng với Python,8.6,3
IT333,Công nghệ Web,9.0,3
MA110,Giải tích 1,9.0,3
MA111,Giải tích 2,9.3,3
MA120,Đại số tuyến tính,8.8,3
MA231,Xác suất thống kê ứng dụng,10.0,4
MA238,Thống kê nâng cao,9.5,3
MI201,Toán rời rạc,7.6,3
MI302,Tối ưu hóa,8.3,2
NW212,Mạng máy tính,7.5,2
SE302,Công nghệ phần mềm,2.6,2
