Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.6,2
CS101,Công dân số,2.8,2
CS102,Công dân số,1.2,2
CS110,Kỹ thuật số,6.0,2
CS121,Ngôn ngữ lập trình,1.5,3
CS122,Lập trình hướng đối tượng,2.3,3
CS212,Kiến trúc máy tính,6.4,3
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,8.0,2
GE201,Tiếng Anh sơ trung cấp 1,4.6,2
GE202,Tiếng Anh sơ trung cấp 2,8.2,2
GE205,Tiếng Anh sơ trung cấp 3,7.7,2
GE301,Tiếng Anh trung cấp 1,8.3,2
GE303,Tiếng Anh trung cấp 2,8.3,2
GE333,Tiếng Anh trung cấp 3,2.4,2
GF101,Tiếng Pháp 1,7.5,2
IS222,Cơ sở dữ liệu,4.0,3
IT320,Phát triển ứng dụng với Python,1.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.6,3
MA110,Giải tích 1,2.3,3
MA111,Giải tích 2,4.9,3
MA120,Đại số tuyến tính,4.9,3
MA230,Xác suất,6.1,3
MA234,Thống Kê,4.6,2
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.4,3
ML113,Triết học Mác - Lênin,7.9,3
ML114,Kinh tế chính trị Mác - Lênin,5.8,2
ML202,Tư tưởng Hồ Chí Minh,7.7,2
ML204,Lịch sử Đảng,2.7,2
NA151,Khoa học môi trường,-1.0,2
NW212,Mạng máy tính,1.9,2
PG113,GDTC: Bóng rổ cơ bản,10.0,1
PG115,GDTC: Bóng chuyền cơ bản,7.3,1
AD314,Nhảy hiện đại,3.0,4
AI310,Học sâu,8.2,3
AI320,Xử lý ngôn ngữ tự nhiên,4.5,3
AI321,Thị giác máy tính,9.2,3
CS320,Học máy,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS314,Hệ thống thông tin,8.0,3
IS326,Khai phá dữ liệu,3.8,3
MI302,Tối ưu hóa,1.9,2
