Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.3,2
CS121,Ngôn ngữ lập trình,3.5,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,6.0,2
GE100,Tiếng Anh cho người mới bắt đầu,8.0,2
GE101A,Tiếng Anh sơ cấp 1,8.1,2
GE102A,Tiếng Anh sơ cấp 2,7.8,2
GE201A,Tiếng Anh sơ trung cấp 1,7.4,2
GE202A,Tiếng Anh sơ trung cấp 2,5.5,2
GF101,Tiếng Pháp 1,7.0,2
MA102,Toán cơ sở,2.6,3
ML111,Triết học Mác – Lênin,4.9,2
ML112,Kinh tế chính trị và CNXH khoa học,3.0,3
ML202,Tư tưởng Hồ Chí Minh,7.9,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.5,3
NA151,Khoa học môi trường,5.0,2
PG113,GDTC: Bóng rổ cơ bản,8.0,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,7.1,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,7.5,2
CF212,Cấu trúc dữ liệu,1.5,3
CS110,Kỹ thuật số,3.0,2
CS212,Kiến trúc máy tính,3.0,3
CS315,Nguyên lý hệ điều hành,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,5.4,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.0,3
MI201,Toán rời rạc,2.0,3
MI312,Đồ họa,-1.0,2
NW212,Mạng máy tính,2.4,2
