Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CF213,Cấu trúc dữ liệu và giải thuật,1.5,4
CS100,Tin đại cương,8.9,2
CS102,Công dân số,4.3,2
CS110,Kỹ thuật số,6.7,2
CS121,Ngôn ngữ lập trình,8.8,3
CS122,Lập trình hướng đối tượng,6.3,3
CS212,Kiến trúc máy tính,6.4,3
EC102,Nhập môn kinh tế học,8.8,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,7.9,2
GE103,Tiếng Anh sơ cấp 3,7.4,2
GE201,Tiếng Anh sơ trung cấp 1,7.4,2
GE202,Tiếng Anh sơ trung cấp 2,7.3,2
GE205,Tiếng Anh sơ trung cấp 3,7.3,2
GE301,Tiếng Anh trung cấp 1,8.5,2
GE303,Tiếng Anh trung cấp 2,7.0,2
GE305,Tiếng Anh trung cấp 3,5.8,2
GK101,Tiếng Hàn 1,7.8,2
GK102,Tiếng Hàn 2,5.9,2
IS222,Cơ sở dữ liệu,5.3,3
IS314,Hệ thống thông tin,7.7,3
IS322,Hệ quản trị cơ sở dữ liệu,4.8,3
IS330,Dữ liệu lớn,2.4,2
IT333,Công nghệ Web,1.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.8,3
MA104,Số và cấu trúc đại số,5.6,3
MA110,Giải tích 1,7.8,3
MA111,Giải tích 2,4.9,3
MA120,Đại số tuyến tính,8.4,3
MA231,Xác suất thống kê ứng dụng,7.1,4
MI201,Toán rời rạc,6.0,3
ML113,Triết học Mác - Lênin,9.0,3
ML114,Kinh tế chính trị Mác - Lênin,9.5,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,9.6,2
ML204,Lịch sử Đảng,9.8,2
NA151,Khoa học môi trường,9.7,2
NW212,Mạng máy tính,8.0,2
SE302,Công nghệ phần mềm,2.7,2
SH131,Pháp luật đại cương,9.3,2
VL101,Tiếng Việt thực hành,8.0,2
AD213,Hát – Nhạc,9.0,3
AD314,Nhảy hiện đại,9.0,4
CS314,Lập trình ứng dụng di động,8.5,2
CS315,Nguyên lý hệ điều hành,8.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IT380,Dự án Công nghệ thông tin,2.4,2
MI312,Đồ họa,4.8,2
