Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,1.4,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,7.7,2
GE101,Tiếng Anh sơ cấp 1,7.5,2
GZ101,Tiếng Trung 1,2.5,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IM201,Kỹ năng soạn thảo VB (MS office),2.7,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,7.6,2
ML112,Kinh tế chính trị và CNXH khoa học,6.8,3
NA151,Khoa học môi trường,9.0,2
PG110,GDTC: Bơi cơ bản,10.0,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,7.2,4
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,7.0,2
MA120,Đại số tuyến tính,-1.0,3
