Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,9.0,2
CS121,Ngôn ngữ lập trình,9.3,3
CS122,Lập trình hướng đối tượng,7.7,3
CS212A,Kiến trúc máy tính 1,5.0,2
CS311A,Hợp ngữ,5.0,2
EC101,Kinh tế học đại cương,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,10.0,2
GE101A,Tiếng Anh sơ cấp 1,9.0,2
GE102A,Tiếng Anh sơ cấp 2,7.0,2
GE201A,Tiếng Anh sơ trung cấp 1,9.2,2
GE202A,Tiếng Anh sơ trung cấp 2,8.8,2
GJ101,Tiếng Nhật 1,8.5,2
GJ102,Tiếng Nhật 2,10.0,2
IS223A,Cơ sở dữ liệu 2,5.0,2
IS322E,Hệ quản trị cơ sở dữ liệu,5.0,4
MA100A,Toán 1,9.0,2
MA110A,Giải tích 1A,6.5,2
MA111A,Giải tích 2A,5.0,2
MA120A,Đại số tuyến tính 1,6.5,2
ML111,Triết học Mác – Lênin,9.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,9.5,3
NA151,Khoa học môi trường,6.0,2
NW312A,Thiết kế quản trị mạng,6.5,4
NW322A,Lập trình mạng,5.5,4
PG100,Giáo dục thể chất,8.6,4
PG121,Giáo dục quốc phòng,5.5,4
SH131,Pháp luật đại cương,6.0,2
CF201,Lý thuyết thuật toán,0.0,3
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,9.0,2
CS223,Lập trình Java,5.0,3
CS224,Lập trình .Net,7.0,3
CS315,Nguyên lý hệ điều hành,5.0,3
CS316,Hệ điều hành Unix,5.0,3
CS324,Kỹ thuật lập trình,9.0,2
IS222,Cơ sở dữ liệu,7.2,3
IS332,Phân tích thiết kế hướng đối tượng,8.0,3
IS333,Phân tích thiết kế hệ thống thông tin,10.0,2
IS424A,Lập trình cơ sở dữ liệu 1,6.0,4
MA212,Phương trình vi phân,5.2,2
MA231,Xác suất thống kê ứng dụng,5.5,4
MI201,Toán rời rạc,8.1,3
MI312,Đồ họa,5.0,2
MI414,Giao diện người máy,5.3,2
NW212,Mạng máy tính,7.2,2
NW332A,An toàn mạng,1.8,4
PE201,Tiếng Anh trong tin học 1A,8.6,2
PE302,Tiếng Anh trong tin học 1B,8.8,2
SE302,Công nghệ phần mềm,8.0,2
SE487,CĐTN: Phát triển phần mềm,-1.0,6
