Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,6.1,2
CS100,Tin đại cương,4.4,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,5.3,3
EC102,Nhập môn kinh tế học,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,10.0,2
GE101A,Tiếng Anh sơ cấp 1,10.0,2
GE102A,Tiếng Anh sơ cấp 2,9.1,2
GE201A,Tiếng Anh sơ trung cấp 1,9.1,2
GE202A,Tiếng Anh sơ trung cấp 2,8.3,2
GE301,Tiếng Anh trung cấp 1,8.8,2
GE303,Tiếng Anh trung cấp 2,9.0,2
GE305,Tiếng Anh trung cấp 3,9.8,2
GJ101,Tiếng Nhật 1,8.0,2
GJ102,Tiếng Nhật 2,7.0,2
IS314,Hệ thống thông tin,6.8,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.7,3
MA103,Số và cấu trúc đại số,1.6,2
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.1,3
ML111,Triết học Mác – Lênin,6.4,2
ML112,Kinh tế chính trị và CNXH khoa học,6.0,3
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.5,3
NA151,Khoa học môi trường,6.4,2
PG102,GDTC: Thể dục cổ truyền cơ bản,1.5,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.5,4
SH131,Pháp luật đại cương,7.3,2
VL101,Tiếng Việt thực hành,6.1,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,5.0,3
CF211,Phân tích và thiết kế thuật toán,-1.0,2
CF212,Cấu trúc dữ liệu,6.3,3
CF301,Ngôn ngữ hình thức và Otomat,5.0,3
CS110,Kỹ thuật số,7.3,2
CS212,Kiến trúc máy tính,1.8,3
CS223,Lập trình Java,7.2,3
CS224,Lập trình .Net,-1.0,3
CS315,Nguyên lý hệ điều hành,6.6,3
CS321,Nhập môn khoa học dữ liệu,6.5,2
IS222,Cơ sở dữ liệu,6.1,3
IS322,Hệ quản trị cơ sở dữ liệu,6.2,3
IS332,Phân tích thiết kế hướng đối tượng,7.4,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,3.0,3
MA231,Xác suất thống kê ứng dụng,2.2,4
MI201,Toán rời rạc,2.5,3
MI312,Đồ họa,1.2,2
NW212,Mạng máy tính,7.5,2
SE302,Công nghệ phần mềm,8.8,2
SM201,Phương pháp luận nghiên cứu khoa học,9.3,3
