Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.1,2
CS102,Công dân số,4.4,2
CS121,Ngôn ngữ lập trình,4.4,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,6.6,2
GE101,Tiếng Anh sơ cấp 1,7.3,2
GE102,Tiếng Anh sơ cấp 2,4.1,2
GF101,Tiếng Pháp 1,7.9,2
GF102,Tiếng Pháp 2,6.3,2
IS345,An toàn thông tin,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.8,3
MA104,Số và cấu trúc đại số,4.8,3
MA239,Xác suất thống kê,3.5,4
ML113,Triết học Mác - Lênin,9.1,3
ML114,Kinh tế chính trị Mác - Lênin,8.4,2
ML115,Chủ nghĩa xã hội khoa học,7.7,2
ML202,Tư tưởng Hồ Chí Minh,7.4,2
ML204,Lịch sử Đảng,5.9,2
NA151,Khoa học môi trường,-1.0,2
PG100,Giáo dục thể chất,7.8,4
PG122,GDQP: Đường lối quân sự của Đảng,7.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,2.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,8.0,1
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,7.7,2
AD216,Kỹ năng sống,0.0,3
AD312,Bóng đá,5.8,4
CS110,Kỹ thuật số,5.9,2
CS212,Kiến trúc máy tính,4.1,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,4.2,3
IS322,Hệ quản trị cơ sở dữ liệu,5.1,3
MA110,Giải tích 1,4.4,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,5.3,3
NW212,Mạng máy tính,5.9,2
