Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.6,2
CS102,Công dân số,6.3,2
CS110,Kỹ thuật số,0.0,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,8.3,3
CS212,Kiến trúc máy tính,7.8,3
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,6.7,2
GE121,Tiếng Anh sơ trung cấp 1,6.6,2
GE222,Tiếng Anh sơ trung cấp 2,6.0,2
GJ101,Tiếng Nhật 1,6.9,2
GJ102,Tiếng Nhật 2,-1.0,2
IS222,Cơ sở dữ liệu,6.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.3,3
MA104,Số và cấu trúc đại số,4.4,3
MI201,Toán rời rạc,5.0,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,7.3,2
ML115,Chủ nghĩa xã hội khoa học,7.3,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,6.9,2
NW212,Mạng máy tính,0.0,2
PG110,GDTC: Bơi cơ bản,7.3,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
SH131,Pháp luật đại cương,7.8,2
VL101,Tiếng Việt thực hành,7.6,2
CS315,Nguyên lý hệ điều hành,0.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS332,Phân tích thiết kế hướng đối tượng,-1.0,3
IS480,Kiến trúc doanh nghiệp,-1.0,3
