Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.6,2
CS102,Công dân số,0.0,2
CS110,Kỹ thuật số,7.0,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,9.4,2
GE101,Tiếng Anh sơ cấp 1,5.9,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
GZ101,Tiếng Trung 1,-1.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.6,3
MA104,Số và cấu trúc đại số,-1.0,3
MA120,Đại số tuyến tính,4.9,3
ML113,Triết học Mác - Lênin,9.3,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
NA151,Khoa học môi trường,8.3,2
PG122,GDQP: Đường lối quân sự của Đảng,2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,2.0,1
PG125,GDQP: Kỹ thuật bắn súng,6.0,1
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,7.9,2
