Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,8.0,2
CS121,Ngôn ngữ lập trình,8.0,3
EC101,Kinh tế học đại cương,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.3,2
GE102A,Tiếng Anh sơ cấp 2,3.6,2
GE201A,Tiếng Anh sơ trung cấp 1,0.0,2
MA100A,Toán 1,5.0,2
ML111,Triết học Mác – Lênin,7.7,2
ML112,Kinh tế chính trị và CNXH khoa học,0.0,3
NA151,Khoa học môi trường,5.0,2
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,6.5,2
CS110,Kỹ thuật số,5.0,2
CS212A,Kiến trúc máy tính 1,0.0,2
IS222,Cơ sở dữ liệu,0.8,3
MA142A,Đại số tuyến tính,7.0,2
MA231,Xác suất thống kê ứng dụng,0.0,4
MA231A,Thống kê 1,0.0,2
