Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.4,2
CS121,Ngôn ngữ lập trình,7.8,3
EC102,Nhập môn kinh tế học,7.1,2
GE111,Tiếng Anh sơ cấp 1,5.5,2
GE112,Tiếng Anh sơ cấp 2,4.1,2
GE121,Tiếng Anh sơ trung cấp 1,4.8,2
GE222,Tiếng Anh sơ trung cấp 2,5.4,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GJ101,Tiếng Nhật 1,5.7,2
GJ102,Tiếng Nhật 2,6.4,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.0,3
MA104,Số và cấu trúc đại số,5.0,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,6.2,2
ML115,Chủ nghĩa xã hội khoa học,7.5,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,-1.0,2
NA151,Khoa học môi trường,6.8,2
PG102,GDTC: Thể dục cổ truyền cơ bản,5.9,1
PG121,Giáo dục quốc phòng,6.6,4
SH131,Pháp luật đại cương,6.8,2
VL101,Tiếng Việt thực hành,6.8,2
CS110,Kỹ thuật số,6.4,2
CS212,Kiến trúc máy tính,0.0,3
IS222,Cơ sở dữ liệu,6.3,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
MA120,Đại số tuyến tính,-1.0,3
NW212,Mạng máy tính,0.0,2
SM201,Phương pháp luận nghiên cứu khoa học,8.5,3
