Mã HP,Tên HP,Điểm,Số TC
AD213A,Hát – Nhạc,9.1,4
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,3.6,3
CS122,Lập trình hướng đối tượng,2.6,3
EC101,Kinh tế học đại cương,5.9,3
EC102,Nhập môn kinh tế học,5.2,2
FN211,Tài chính doanh nghiệp,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,6.7,2
GE101A,Tiếng Anh sơ cấp 1,6.3,2
GE102A,Tiếng Anh sơ cấp 2,5.6,2
GE201A,Tiếng Anh sơ trung cấp 1,6.6,2
GE202A,Tiếng Anh sơ trung cấp 2,5.7,2
GJ101,Tiếng Nhật 1,5.1,2
GZ101,Tiếng Trung 1,3.7,2
IM201,Kỹ năng soạn thảo VB (MS office),7.2,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",6.1,3
MA102,Toán cơ sở,-1.0,3
ML111,Triết học Mác – Lênin,6.7,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,9.0,3
NA151,Khoa học môi trường,6.0,2
PG100,Giáo dục thể chất,7.4,4
PG121,Giáo dục quốc phòng,6.4,4
SC201,Kỹ năng giao tiếp và thuyết trình,7.3,2
SH131,Pháp luật đại cương,5.9,2
VL101,Tiếng Việt thực hành,5.6,2
AC201,Nguyên lý kế toán,4.1,3
AC210,Kế toán doanh nghiệp,-1.0,3
AD204,Ẩm thực Việt nam,6.4,4
BA101,Quản trị học,6.3,2
BA222,Phân tích và lập dự án,1.4,3
BA313,Quản trị chiến lược,7.5,3
BK201,Ngân hàng thương mại 1,1.7,3
CS110,Kỹ thuật số,1.2,2
CS212,Kiến trúc máy tính,5.1,3
CS315,Nguyên lý hệ điều hành,6.0,3
CS325,Lập trình PHP,-1.0,3
EC202,Kinh tế vi mô,6.3,2
EC203,Kinh tế vĩ mô,6.5,2
FN221,Tài chính công,1.7,2
IP403,Thực tập ngành Hệ thống thông tin,5.5,2
IS222,Cơ sở dữ liệu,5.0,3
IS314,Hệ thống thông tin,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,3.9,3
IS332,Phân tích thiết kế hướng đối tượng,5.2,3
MA120,Đại số tuyến tính,-1.0,3
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.1,4
MK201,Nguyên lý marketing,5.0,2
MK313,Quản trị thương hiệu,6.4,3
NW212,Mạng máy tính,3.2,2
PE201,Tiếng Anh trong tin học 1A,6.8,2
PE302,Tiếng Anh trong tin học 1B,6.3,2
PE303,Tiếng Anh trong tin học 2A,6.2,2
SE302,Công nghệ phần mềm,1.2,2
SM201,Phương pháp luận nghiên cứu khoa học,7.7,3
