Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,2.6,3
CS100,Tin đại cương,4.0,2
CS102,Công dân số,4.4,2
CS110,Kỹ thuật số,9.6,2
CS121,Ngôn ngữ lập trình,4.1,3
CS122,Lập trình hướng đối tượng,7.2,3
CS212,Kiến trúc máy tính,4.5,3
EC102,Nhập môn kinh tế học,6.5,2
GE101,Tiếng Anh sơ cấp 1,5.0,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
GE112,Tiếng Anh sơ cấp 2,-1.0,2
GF101,Tiếng Pháp 1,4.0,2
GZ101,Tiếng Trung 1,2.1,2
IS222,Cơ sở dữ liệu,5.6,3
IS314,Hệ thống thông tin,2.6,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS330,Dữ liệu lớn,9.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",1.8,3
MA104,Số và cấu trúc đại số,2.1,3
MI201,Toán rời rạc,5.4,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,2.0,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.3,2
ML115,Chủ nghĩa xã hội khoa học,8.8,2
ML202,Tư tưởng Hồ Chí Minh,8.9,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,8.6,2
NW212,Mạng máy tính,5.3,2
SE302,Công nghệ phần mềm,7.4,2
SH131,Pháp luật đại cương,8.9,2
VL101,Tiếng Việt thực hành,4.6,2
AD216,Kỹ năng sống,8.4,3
AD240,Nhiếp ảnh cơ bản,2.4,3
CF211,Phân tích và thiết kế thuật toán,6.0,2
CS314,Lập trình ứng dụng di động,6.1,2
CS315,Nguyên lý hệ điều hành,6.7,3
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IT332,Internet of Things,1.5,2
