Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.2,2
CS102,Công dân số,8.2,2
CS121,Ngôn ngữ lập trình,6.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,5.8,2
GE101,Tiếng Anh sơ cấp 1,7.6,2
GE102,Tiếng Anh sơ cấp 2,7.7,2
GE103,Tiếng Anh sơ cấp 3,6.8,2
GE201,Tiếng Anh sơ trung cấp 1,6.5,2
GE202,Tiếng Anh sơ trung cấp 2,7.3,2
GE205,Tiếng Anh sơ trung cấp 3,6.1,2
GE231,Tiếng Anh trung cấp 1,6.6,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GF101,Tiếng Pháp 1,8.4,2
GF102,Tiếng Pháp 2,5.9,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.8,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,6.6,2
ML115,Chủ nghĩa xã hội khoa học,6.5,2
ML202,Tư tưởng Hồ Chí Minh,7.9,2
ML204,Lịch sử Đảng,7.7,2
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
SH131,Pháp luật đại cương,9.5,2
VL101,Tiếng Việt thực hành,7.4,2
AD216,Kỹ năng sống,7.4,3
CS110,Kỹ thuật số,4.9,2
CS212,Kiến trúc máy tính,0.0,3
CS315,Nguyên lý hệ điều hành,7.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,4.9,3
IS322,Hệ quản trị cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,2.6,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,6.4,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
NW212,Mạng máy tính,-1.0,2
