Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,6.5,2
CS121,Ngôn ngữ lập trình,4.0,3
CS122,Lập trình hướng đối tượng,5.0,3
CS212A,Kiến trúc máy tính 1,3.5,2
CS311A,Hợp ngữ,3.0,2
EC101,Kinh tế học đại cương,6.1,3
GE100,Tiếng Anh cho người mới bắt đầu,7.1,2
GE101A,Tiếng Anh sơ cấp 1,7.2,2
GE102A,Tiếng Anh sơ cấp 2,5.8,2
GE201A,Tiếng Anh sơ trung cấp 1,6.4,2
GE202A,Tiếng Anh sơ trung cấp 2,5.3,2
GF101,Tiếng Pháp 1,6.9,2
GF102,Tiếng Pháp 2,3.8,2
IS223A,Cơ sở dữ liệu 2,-1.0,2
MA100A,Toán 1,6.0,2
MA110A,Giải tích 1A,2.4,2
MA111A,Giải tích 2A,1.0,2
MA120A,Đại số tuyến tính 1,4.0,2
ML111,Triết học Mác – Lênin,5.2,2
ML112,Kinh tế chính trị và CNXH khoa học,3.3,3
NA151,Khoa học môi trường,7.0,2
NW322A,Lập trình mạng,0.0,4
PG101,GDTC: Lý thuyết,0.0,1
PG102,GDTC: Thể dục cổ truyền cơ bản,0.0,1
PG104,GDTC: Cầu lông cơ bản,7.3,1
PG106,GDTC: Bóng bàn cơ bản,7.8,1
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.0,2
CS110,Kỹ thuật số,6.0,2
IS222,Cơ sở dữ liệu,6.6,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
MI312,Đồ họa,0.0,2
NW212,Mạng máy tính,0.0,2
