Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,5.0,3
CS100,Tin đại cương,8.0,2
CS102,Công dân số,8.6,2
CS110,Kỹ thuật số,2.9,2
CS121,Ngôn ngữ lập trình,1.6,3
CS122,Lập trình hướng đối tượng,1.7,3
CS212,Kiến trúc máy tính,2.1,3
EC101,Kinh tế học đại cương,6.1,3
EC102,Nhập môn kinh tế học,6.5,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,8.0,2
GE103,Tiếng Anh sơ cấp 3,8.0,2
GE201,Tiếng Anh sơ trung cấp 1,7.7,2
GE202,Tiếng Anh sơ trung cấp 2,6.6,2
GE205,Tiếng Anh sơ trung cấp 3,7.4,2
GE301,Tiếng Anh trung cấp 1,8.5,2
GE303,Tiếng Anh trung cấp 2,7.2,2
GE333,Tiếng Anh trung cấp 3,8.0,2
GK101,Tiếng Hàn 1,10.0,2
GK102,Tiếng Hàn 2,9.6,2
IS222,Cơ sở dữ liệu,5.5,3
IS314,Hệ thống thông tin,7.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.7,3
IS330,Dữ liệu lớn,5.5,2
IS334,Quản lý dự án hệ thống thông tin,8.8,3
IT320,Phát triển ứng dụng với Python,7.1,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.1,3
MA104,Số và cấu trúc đại số,6.2,3
MA110,Giải tích 1,9.4,3
MA111,Giải tích 2,7.0,3
MA120,Đại số tuyến tính,7.2,3
MA231,Xác suất thống kê ứng dụng,2.6,4
MI201,Toán rời rạc,6.3,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.9,3
ML113,Triết học Mác - Lênin,9.6,3
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,9.8,2
ML204,Lịch sử Đảng,8.4,2
NA151,Khoa học môi trường,8.9,2
NW212,Mạng máy tính,6.0,2
PG122,GDQP: Đường lối quân sự của Đảng,2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,-1.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
VL101,Tiếng Việt thực hành,9.4,2
CS314,Lập trình ứng dụng di động,1.2,2
CS315,Nguyên lý hệ điều hành,1.8,3
IS332,Phân tích thiết kế hướng đối tượng,7.6,3
IT380,Dự án Công nghệ thông tin,1.8,2
