Mã HP,Tên HP,Điểm,Số TC
CF320,Tín hiệu và hệ thống,8.5,3
CS100,Tin đại cương,7.0,2
CS102,Công dân số,7.5,2
CS121,Ngôn ngữ lập trình,4.0,3
CS122,Lập trình hướng đối tượng,7.8,3
EC102,Nhập môn kinh tế học,8.7,2
GE101,Tiếng Anh sơ cấp 1,7.2,2
GE102,Tiếng Anh sơ cấp 2,7.0,2
GE103,Tiếng Anh sơ cấp 3,6.1,2
GE121,Tiếng Anh sơ trung cấp 1,5.8,2
GE222,Tiếng Anh sơ trung cấp 2,6.1,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GF101,Tiếng Pháp 1,8.8,2
GJ101,Tiếng Nhật 1,9.9,2
GJ102,Tiếng Nhật 2,8.8,2
GZ101,Tiếng Trung 1,9.4,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.1,3
MA104,Số và cấu trúc đại số,7.6,3
MA239,Xác suất thống kê,4.9,4
MA300,Toán chuyên ngành truyền thông dữ liệu,7.8,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,9.3,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML204,Lịch sử Đảng,8.7,2
NA151,Khoa học môi trường,8.3,2
PG100,Giáo dục thể chất,5.8,4
PG121,Giáo dục quốc phòng,6.6,4
SH131,Pháp luật đại cương,9.8,2
TC300,Mô hình hóa và mô phỏng,0.0,3
VL101,Tiếng Việt thực hành,8.9,2
AD240,Nhiếp ảnh cơ bản,10.0,3
CF212,Cấu trúc dữ liệu,5.1,3
CF231,Lý thuyết thông tin và mã hóa,4.0,2
CF321,Xử lý tín hiệu số,0.0,3
CS110,Kỹ thuật số,10.0,2
CS212,Kiến trúc máy tính,5.7,3
CS315,Nguyên lý hệ điều hành,8.3,3
IS222,Cơ sở dữ liệu,6.1,3
MA110,Giải tích 1,4.4,3
MA111,Giải tích 2,6.3,3
MA120,Đại số tuyến tính,7.3,3
MI201,Toán rời rạc,7.8,3
NW212,Mạng máy tính,6.1,2
TC314,Kỹ thuật kết nối mạng,0.0,3
