Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,-1.0,2
CS121,Ngôn ngữ lập trình,1.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,3.3,2
GE100,Tiếng Anh cho người mới bắt đầu,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
GZ101,Tiếng Trung 1,5.8,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA103,Số và cấu trúc đại số,3.8,2
ML111,Triết học Mác – Lênin,2.1,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,-1.0,2
NA151,Khoa học môi trường,5.5,2
PG106,GDTC: Bóng bàn cơ bản,5.7,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,-1.0,1
PG124,GDQP: Quân sự chung,-1.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,5.9,2
AD204,Ẩm thực Việt nam,9.5,4
CF212,Cấu trúc dữ liệu,3.0,3
CS110,Kỹ thuật số,-1.0,2
CS212,Kiến trúc máy tính,-1.0,3
CS315,Nguyên lý hệ điều hành,6.3,3
MA120,Đại số tuyến tính,-1.0,3
NW212,Mạng máy tính,4.2,2
