Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,3.8,2
GE101,Tiếng Anh sơ cấp 1,5.5,2
GE102,Tiếng Anh sơ cấp 2,5.4,2
GE103,Tiếng Anh sơ cấp 3,2.5,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
GZ101,Tiếng Trung 1,4.1,2
IM201,Kỹ năng soạn thảo VB (MS office),-1.0,3
IS314,Hệ thống thông tin,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,7.6,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
ML115,Chủ nghĩa xã hội khoa học,2.6,2
ML202,Tư tưởng Hồ Chí Minh,5.8,2
ML204,Lịch sử Đảng,2.5,2
NA151,Khoa học môi trường,2.7,2
PG121,Giáo dục quốc phòng,7.8,4
SH131,Pháp luật đại cương,6.8,2
CS110,Kỹ thuật số,-1.0,2
CS212,Kiến trúc máy tính,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,1.2,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,5.8,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
