Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,7.6,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,5.1,3
EC101,Kinh tế học đại cương,6.5,3
GE100,Tiếng Anh cho người mới bắt đầu,7.1,2
GE101A,Tiếng Anh sơ cấp 1,6.4,2
GE102A,Tiếng Anh sơ cấp 2,4.4,2
GE201A,Tiếng Anh sơ trung cấp 1,5.3,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GF101,Tiếng Pháp 1,5.8,2
GF102,Tiếng Pháp 2,4.2,2
MA100A,Toán 1,5.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,5.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,5.5,2
PG100,Giáo dục thể chất,7.5,4
PG121,Giáo dục quốc phòng,7.0,4
SH121,Địa lý kinh tế,-1.0,2
SH131,Pháp luật đại cương,6.0,2
VL101,Tiếng Việt thực hành,7.0,2
AD211,Văn hóa Hà Nội,4.0,2
CF201,Lý thuyết thuật toán,6.0,3
CF212,Cấu trúc dữ liệu,5.7,3
CF321,Xử lý tín hiệu số,6.0,3
CS110,Kỹ thuật số,7.5,2
CS210B,Thực hành điện tử số,6.0,2
CS211,Vi điều khiển và ứng dụng,6.0,3
CS212A,Kiến trúc máy tính 1,5.0,2
CS212B,Kiến trúc máy tính 2,6.5,2
CS311A,Hợp ngữ,5.0,2
CS312,Lập trình hệ thống,5.3,3
CS315,Nguyên lý hệ điều hành,5.0,3
CS316,Hệ điều hành Unix,1.0,3
CS324,Kỹ thuật lập trình,0.0,2
CS411,Ứng dụng KT vi xử lý trong đo lường và điều khiển,5.0,2
ET220,Lý thuyết mạch,5.0,3
IS222,Cơ sở dữ liệu,5.0,3
IS223A,Cơ sở dữ liệu 2,0.0,2
IS332,Phân tích thiết kế hướng đối tượng,4.0,3
IS333,Phân tích thiết kế hệ thống thông tin,6.0,2
MA110,Giải tích 1,7.5,3
MA110A,Giải tích 1A,3.0,2
MA111A,Giải tích 2A,4.0,2
MA120A,Đại số tuyến tính 1,5.0,2
MA212,Phương trình vi phân,2.0,2
MA231,Xác suất thống kê ứng dụng,5.5,4
MI201,Toán rời rạc,5.0,3
MI311A,Lý thuyết thông tin và mã hoá,5.0,2
NW212,Mạng máy tính,7.2,2
NW312A,Thiết kế quản trị mạng,5.8,4
NW332A,An toàn mạng,5.0,4
PE201,Tiếng Anh trong tin học 1A,7.7,2
PE302,Tiếng Anh trong tin học 1B,5.1,2
TC311,Kỹ thuật truyền tin,6.0,3
TC313A,Kỹ thuật truyền dẫn quang,6.0,2
TC314A,Truyền dẫn và chuyển mạch số,8.0,2
TC438,CĐTN: Chuyển mạch nhãn đa giao thức,7.4,6
TC439,CĐTN: Định tuyến trong mạng viễn thông,7.6,2
