Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,2.1,2
CS121,Ngôn ngữ lập trình,-1.0,3
GE101,Tiếng Anh sơ cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,6.1,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
NA151,Khoa học môi trường,5.8,2
PG110,GDTC: Bơi cơ bản,-1.0,1
PG122,GDQP: Đường lối quân sự của Đảng,2.4,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.8,1
PG124,GDQP: Quân sự chung,5.3,1
PG125,GDQP: Kỹ thuật bắn súng,5.3,1
SH131,Pháp luật đại cương,5.2,2
VL101,Tiếng Việt thực hành,6.6,2
MA120,Đại số tuyến tính,-1.0,3
