Mã HP,Tên HP,Điểm,Số TC
BA101,Quản trị học,5.2,2
BA332,Quản trị kinh doanh lữ hành,8.0,3
BA333,Quản trị kinh doanh khách sạn,7.5,3
CS100,Tin đại cương,-1.0,2
CS102,Công dân số,6.0,2
CS110,Kỹ thuật số,1.8,2
CS212,Kiến trúc máy tính,1.7,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,9.7,2
GE102,Tiếng Anh sơ cấp 2,8.9,2
GE103,Tiếng Anh sơ cấp 3,8.1,2
GE201,Tiếng Anh sơ trung cấp 1,8.4,2
GE202,Tiếng Anh sơ trung cấp 2,7.7,2
GE205,Tiếng Anh sơ trung cấp 3,7.2,2
GE301,Tiếng Anh trung cấp 1,6.3,2
GE303,Tiếng Anh trung cấp 2,7.0,2
GE305,Tiếng Anh trung cấp 3,5.9,2
GJ101,Tiếng Nhật 1,6.1,2
GJ102,Tiếng Nhật 2,5.5,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IM201,Kỹ năng soạn thảo VB (MS office),1.8,3
MA100,Logic và suy luận toán học,5.6,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.2,3
MA104,Số và cấu trúc đại số,4.2,3
MK201,Nguyên lý marketing,5.8,2
MK337,Marketing trong kinh doanh du lịch,8.2,2
ML111,Triết học Mác – Lênin,8.1,2
ML112,Kinh tế chính trị và CNXH khoa học,7.7,3
ML115,Chủ nghĩa xã hội khoa học,9.4,2
ML202,Tư tưởng Hồ Chí Minh,8.7,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.6,3
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,8.9,2
PG106,GDTC: Bóng bàn cơ bản,3.2,1
PG115,GDTC: Bóng chuyền cơ bản,5.3,1
PG118,GDTC: Thể dục cơ bản,6.0,1
PG122,GDQP: Đường lối quân sự của Đảng,-2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,6.0,1
PG125,GDQP: Kỹ thuật bắn súng,6.0,1
SH121,Địa lý kinh tế,2.6,2
SH131,Pháp luật đại cương,6.0,2
TR111,Nhập môn du lịch,6.4,3
TR221,Địa lý và tài nguyên du lịch,8.5,2
TR281,Khảo sát thực tế ngành du lịch,9.2,4
TR341,Du lịch văn hóa,2.1,3
VC200,Văn hoá Việt Nam,7.5,2
VC211,Lịch sử Việt Nam,9.0,2
VC212,Văn hóa ẩm thực Việt Nam,7.5,2
VC215,Văn hóa tộc người Việt Nam,7.0,2
VL101,Tiếng Việt thực hành,7.5,2
AC201,Nguyên lý kế toán,4.4,3
AD215,Ứng dụng PowerPoint,-1.0,3
BA102,Quản trị học đại cương,5.9,3
BA217,Quản lí nguồn nhân lực trong du lịch,8.0,3
BA236,Quản trị điểm đến du lịch,8.2,3
BA335,Quản trị cung ứng các DV cho hoạt động lữ hành,2.3,3
BA339,Quản trị kinh doanh các sự kiện,8.0,3
BK326,Thanh toán quốc tế trong du lịch,4.7,2
HR220,Quản trị chế biến món ăn,7.0,3
IS386,Ứng dụng thương mại điện tử trong du lịch,2.2,3
MA235,Thống kê du lịch,5.1,2
MK338,Marketing du lịch,8.5,3
PS210,Tâm lí học du lịch,8.5,3
SH111,Lịch sử văn minh thế giới,8.7,2
SH201,Các tôn giáo trên thế giới,5.0,2
TG200,Địa lí du lịch,-1.0,3
TG211,Điều hành chương trình du lịch,2.9,3
TG222,Hướng dẫn du lịch,8.0,3
TR231,Pháp luật trong kinh doanh du lịch,7.2,2
TR233,Ẩm thực Hàn Quốc,9.5,2
TR322,Hệ thống di tích và danh thắng Việt Nam,9.0,3
TR332,Nghiệp vụ phục vụ buồng,2.1,3
TR494,CĐTN: Đánh giá nguồn nhân lực trong du lịch,8.4,3
TR495,CĐTN: Đánh giá chất lượng dịch vụ trong du lịch,8.0,3
