Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,9.2,2
CS121,Ngôn ngữ lập trình,9.1,3
CS122,Lập trình hướng đối tượng,6.1,3
CS212A,Kiến trúc máy tính 1,4.0,2
CS311A,Hợp ngữ,3.0,2
EC101,Kinh tế học đại cương,7.2,3
FN201A,Lý thuyết tài chính tiền tệ,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,9.0,2
GE101A,Tiếng Anh sơ cấp 1,9.0,2
GE102A,Tiếng Anh sơ cấp 2,9.1,2
GE201A,Tiếng Anh sơ trung cấp 1,9.3,2
GE202A,Tiếng Anh sơ trung cấp 2,8.1,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,5.0,2
IS223A,Cơ sở dữ liệu 2,3.5,2
MA100A,Toán 1,5.0,2
MA110A,Giải tích 1A,5.0,2
MA111A,Giải tích 2A,8.5,2
ML111,Triết học Mác – Lênin,8.0,2
ML112,Kinh tế chính trị và CNXH khoa học,3.3,3
ML202,Tư tưởng Hồ Chí Minh,6.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.7,3
NA151,Khoa học môi trường,6.0,2
NW312A,Thiết kế quản trị mạng,7.7,4
NW322A,Lập trình mạng,6.0,4
PG100,Giáo dục thể chất,6.3,4
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,7.0,2
AC201,Nguyên lý kế toán,5.0,3
AC210,Kế toán doanh nghiệp,5.0,3
AD211,Văn hóa Hà Nội,6.0,2
BA101,Quản trị học,5.6,2
BK201,Ngân hàng thương mại 1,5.0,3
CF201,Lý thuyết thuật toán,5.0,3
CS110,Kỹ thuật số,6.0,2
CS212A,Kiến trúc máy tính 1,4.0,2
CS223,Lập trình Java,7.6,3
CS224,Lập trình .Net,5.0,3
CS315,Nguyên lý hệ điều hành,5.0,3
CS316,Hệ điều hành Unix,6.1,3
CS324,Kỹ thuật lập trình,6.0,2
EC202,Kinh tế vi mô,-1.0,2
EC203,Kinh tế vĩ mô,6.3,2
FN211D,Nhập môn tài chính doanh nghiệp,5.0,2
FN221,Tài chính công,5.0,2
IS222,Cơ sở dữ liệu,5.0,3
IS223A,Cơ sở dữ liệu 2,3.5,2
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,5.0,3
IS424A,Lập trình cơ sở dữ liệu 1,0.5,4
IS487,CĐTN: Hệ thống thông tin quản lý,-1.0,6
MA110A,Giải tích 1A,5.0,2
MA111A,Giải tích 2A,8.5,2
MA212,Phương trình vi phân,6.5,2
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,5.0,3
MI312,Đồ họa,5.0,2
MI414,Giao diện người máy,7.0,2
MK201,Nguyên lý marketing,5.0,2
MK423,Quan hệ cộng đồng,8.0,2
NW212,Mạng máy tính,5.0,2
NW312A,Thiết kế quản trị mạng,7.7,4
NW332A,An toàn mạng,6.7,4
NW439,CĐTN: An toàn mạng,0.0,6
PE201,Tiếng Anh trong tin học 1A,8.2,2
PE302,Tiếng Anh trong tin học 1B,8.4,2
SE302,Công nghệ phần mềm,4.0,2
