Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,7.0,2
CS121,Ngôn ngữ lập trình,8.5,3
CS122,Lập trình hướng đối tượng,8.4,3
CS212A,Kiến trúc máy tính 1,2.0,2
CS311A,Hợp ngữ,6.5,2
GE100,Tiếng Anh cho người mới bắt đầu,8.0,2
GE101A,Tiếng Anh sơ cấp 1,8.0,2
GE102A,Tiếng Anh sơ cấp 2,7.6,2
GE201A,Tiếng Anh sơ trung cấp 1,5.7,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GJ101,Tiếng Nhật 1,5.8,2
MA100A,Toán 1,5.0,2
MA120A,Đại số tuyến tính 1,0.6,2
ML111,Triết học Mác – Lênin,5.3,2
ML112,Kinh tế chính trị và CNXH khoa học,3.0,3
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.9,3
NA151,Khoa học môi trường,6.0,2
PG100,Giáo dục thể chất,7.3,4
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,5.0,2
AD211,Văn hóa Hà Nội,7.2,2
CF201,Lý thuyết thuật toán,0.0,3
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,0.0,2
CS223,Lập trình Java,7.0,3
IS222,Cơ sở dữ liệu,5.2,3
IS332,Phân tích thiết kế hướng đối tượng,4.0,3
MI201,Toán rời rạc,3.1,3
NW212,Mạng máy tính,2.1,2
PE201,Tiếng Anh trong tin học 1A,7.3,2
PE302,Tiếng Anh trong tin học 1B,7.8,2
