Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.0,2
CS102,Công dân số,6.8,2
CS121,Ngôn ngữ lập trình,8.0,3
CS122,Lập trình hướng đối tượng,3.8,3
EC102,Nhập môn kinh tế học,7.8,2
GE101,Tiếng Anh sơ cấp 1,5.7,2
GE102,Tiếng Anh sơ cấp 2,7.2,2
GE103,Tiếng Anh sơ cấp 3,5.2,2
GE201,Tiếng Anh sơ trung cấp 1,5.0,2
GE202,Tiếng Anh sơ trung cấp 2,5.1,2
GE205,Tiếng Anh sơ trung cấp 3,6.9,2
GE301,Tiếng Anh trung cấp 1,6.2,2
GE303,Tiếng Anh trung cấp 2,4.2,2
GE305,Tiếng Anh trung cấp 3,3.6,2
GF101,Tiếng Pháp 1,8.7,2
GF102,Tiếng Pháp 2,8.3,2
IM201,Kỹ năng soạn thảo VB (MS office),8.3,3
IS325,Cơ sở dữ liệu phân tán,4.7,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA104,Số và cấu trúc đại số,6.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.2,3
ML111,Triết học Mác – Lênin,7.0,2
ML112,Kinh tế chính trị và CNXH khoa học,8.8,3
ML202,Tư tưởng Hồ Chí Minh,8.6,2
ML204,Lịch sử Đảng,8.4,2
NA151,Khoa học môi trường,7.8,2
PG100,Giáo dục thể chất,8.3,4
PG121,Giáo dục quốc phòng,6.6,4
SC201,Kỹ năng giao tiếp và thuyết trình,8.4,2
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,9.3,3
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,8.5,2
AD216,Kỹ năng sống,9.9,3
CF212,Cấu trúc dữ liệu,6.0,3
CS110,Kỹ thuật số,5.5,2
CS212,Kiến trúc máy tính,5.7,3
CS315,Nguyên lý hệ điều hành,7.7,3
IP403,Thực tập ngành Hệ thống thông tin,8.5,2
IS222,Cơ sở dữ liệu,5.6,3
IS314,Hệ thống thông tin,7.6,3
IS315,Mô hình hóa quy trình nghiệp vụ,7.4,2
IS316,Hạ tầng công nghệ thông tin,9.5,3
IS322,Hệ quản trị cơ sở dữ liệu,6.7,3
IS326,Khai phá dữ liệu,8.0,3
IS327,Kho dữ liệu,5.4,3
IS332,Phân tích thiết kế hướng đối tượng,7.9,3
IS334,Quản lý dự án hệ thống thông tin,7.3,3
IS383,Hệ thống thông tin nâng cao,8.3,2
IS480,Kiến trúc doanh nghiệp,7.0,3
MA110,Giải tích 1,6.0,3
MA111,Giải tích 2,4.3,3
MA120,Đại số tuyến tính,7.1,3
MA231,Xác suất thống kê ứng dụng,6.0,4
MI201,Toán rời rạc,4.6,3
NW212,Mạng máy tính,8.0,2
SE302,Công nghệ phần mềm,8.2,2
SE487,CĐTN: Phát triển phần mềm,8.7,6
