Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.1,2
CS102,Công dân số,4.5,2
CS121,Ngôn ngữ lập trình,5.6,3
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,6.6,2
GE121,Tiếng Anh sơ trung cấp 1,7.4,2
GE222,Tiếng Anh sơ trung cấp 2,6.0,2
GE231,Tiếng Anh trung cấp 1,6.0,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GZ101,Tiếng Trung 1,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
ML113,Triết học Mác - Lênin,8.0,3
ML114,Kinh tế chính trị Mác - Lênin,6.5,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML204,Lịch sử Đảng,6.2,2
NA151,Khoa học môi trường,6.4,2
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,6.4,2
VL101,Tiếng Việt thực hành,5.9,2
AD219,Nâng cao chất lượng giọng hát,0.0,4
CS110,Kỹ thuật số,5.9,2
CS212,Kiến trúc máy tính,7.9,3
IS222,Cơ sở dữ liệu,0.0,3
MA120,Đại số tuyến tính,4.1,3
