Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.0,3
CS100,Tin đại cương,6.6,2
CS101,Công dân số,9.3,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,7.9,3
CS212,Kiến trúc máy tính,6.6,3
EC102,Nhập môn kinh tế học,5.7,2
GE101,Tiếng Anh sơ cấp 1,6.3,2
GE102,Tiếng Anh sơ cấp 2,5.8,2
GE103,Tiếng Anh sơ cấp 3,6.5,2
GE201,Tiếng Anh sơ trung cấp 1,6.3,2
GE202,Tiếng Anh sơ trung cấp 2,6.4,2
GE205,Tiếng Anh sơ trung cấp 3,5.0,2
GE301,Tiếng Anh trung cấp 1,4.6,2
GE303,Tiếng Anh trung cấp 2,5.2,2
GE305,Tiếng Anh trung cấp 3,6.0,2
GF101,Tiếng Pháp 1,5.3,2
GF102,Tiếng Pháp 2,6.2,2
IP405,Thực tập ngành Trí tuệ nhân tạo,9.0,3
IS222,Cơ sở dữ liệu,5.4,3
IT320,Phát triển ứng dụng với Python,8.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
MA110,Giải tích 1,3.8,3
MA111,Giải tích 2,6.0,3
MA120,Đại số tuyến tính,4.2,3
MA230,Xác suất,5.5,3
MA234,Thống Kê,6.2,2
MI201,Toán rời rạc,10.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,9.1,3
ML113,Triết học Mác - Lênin,7.4,3
ML114,Kinh tế chính trị Mác - Lênin,10.0,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,9.2,2
NA151,Khoa học môi trường,9.3,2
SH131,Pháp luật đại cương,6.1,2
VL101,Tiếng Việt thực hành,-1.0,2
AD213,Hát – Nhạc,8.0,3
AD215,Ứng dụng PowerPoint,5.6,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,10.0,3
AI310,Học sâu,9.5,3
AI320,Xử lý ngôn ngữ tự nhiên,8.2,3
AI321,Thị giác máy tính,8.3,3
AI499,KLTN ngành Trí tuệ nhân tạo,0.0,6
CF211,Phân tích và thiết kế thuật toán,5.2,2
CS320,Học máy,5.5,3
CS321,Nhập môn khoa học dữ liệu,7.1,2
IS314,Hệ thống thông tin,6.9,3
IS326,Khai phá dữ liệu,5.6,3
IS330,Dữ liệu lớn,9.6,2
IS332,Phân tích thiết kế hướng đối tượng,5.9,3
IT333,Công nghệ Web,2.0,3
MA238,Thống kê nâng cao,6.2,3
MI302,Tối ưu hóa,2.2,2
SE302,Công nghệ phần mềm,7.5,2
