Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.5,2
CS101,Công dân số,9.4,2
CS102,Công dân số,-1.0,2
CS121,Ngôn ngữ lập trình,8.2,3
CS122,Lập trình hướng đối tượng,2.1,3
EC102,Nhập môn kinh tế học,5.2,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,10.0,2
GE201,Tiếng Anh sơ trung cấp 1,8.0,2
GE202,Tiếng Anh sơ trung cấp 2,8.1,2
GE205,Tiếng Anh sơ trung cấp 3,7.1,2
GE301,Tiếng Anh trung cấp 1,8.6,2
GE303,Tiếng Anh trung cấp 2,9.4,2
GE333,Tiếng Anh trung cấp 3,5.4,2
GI101,Tiếng Ý 1,8.4,2
GJ101,Tiếng Nhật 1,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.7,3
MA104,Số và cấu trúc đại số,6.7,3
ML113,Triết học Mác - Lênin,6.5,3
ML114,Kinh tế chính trị Mác - Lênin,6.3,2
ML115,Chủ nghĩa xã hội khoa học,7.6,2
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML204,Lịch sử Đảng,5.4,2
NA151,Khoa học môi trường,5.6,2
PG100,Giáo dục thể chất,6.8,4
PG121,Giáo dục quốc phòng,6.1,4
SH131,Pháp luật đại cương,5.4,2
VL101,Tiếng Việt thực hành,6.9,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,-1.0,3
CF212,Cấu trúc dữ liệu,1.2,3
CF301,Ngôn ngữ hình thức và Otomat,2.2,3
CS110,Kỹ thuật số,4.4,2
CS212,Kiến trúc máy tính,1.6,3
CS315,Nguyên lý hệ điều hành,1.2,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,-1.0,2
IS222,Cơ sở dữ liệu,5.6,3
IS322,Hệ quản trị cơ sở dữ liệu,1.9,3
IS332,Phân tích thiết kế hướng đối tượng,2.7,3
MA120,Đại số tuyến tính,-1.0,3
MI201,Toán rời rạc,6.7,3
NW212,Mạng máy tính,4.9,2
