Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.5,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,1.4,3
CS122,Lập trình hướng đối tượng,6.0,3
GE101,Tiếng Anh sơ cấp 1,7.1,2
GE102,Tiếng Anh sơ cấp 2,3.4,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GJ101,Tiếng Nhật 1,1.8,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.6,3
MA104,Số và cấu trúc đại số,-1.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,1.9,3
MI201,Toán rời rạc,-1.0,3
ML111,Triết học Mác – Lênin,7.6,2
ML112,Kinh tế chính trị và CNXH khoa học,5.9,3
ML115,Chủ nghĩa xã hội khoa học,8.3,2
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML204,Lịch sử Đảng,8.4,2
PG118,GDTC: Thể dục cơ bản,-1.0,1
SH131,Pháp luật đại cương,2.3,2
AD215,Ứng dụng PowerPoint,-1.0,3
CS223,Lập trình Java,1.2,3
