Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,8.6,2
CS100,Tin đại cương,8.4,2
CS101,Công dân số,9.3,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,7.0,3
CS320,Học máy,-1.0,3
EC102,Nhập môn kinh tế học,8.0,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,8.1,2
GE103,Tiếng Anh sơ cấp 3,8.2,2
GE201,Tiếng Anh sơ trung cấp 1,7.8,2
GE202,Tiếng Anh sơ trung cấp 2,8.9,2
GE205,Tiếng Anh sơ trung cấp 3,7.0,2
GE301,Tiếng Anh trung cấp 1,6.7,2
GE303,Tiếng Anh trung cấp 2,6.8,2
GE333,Tiếng Anh trung cấp 3,6.7,2
GJ101,Tiếng Nhật 1,6.0,2
GJ102,Tiếng Nhật 2,6.1,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IS314,Hệ thống thông tin,8.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.4,3
MA104,Số và cấu trúc đại số,8.7,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,9.1,3
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,9.7,2
ML115,Chủ nghĩa xã hội khoa học,9.4,2
ML202,Tư tưởng Hồ Chí Minh,9.7,2
ML204,Lịch sử Đảng,9.8,2
NA151,Khoa học môi trường,10.0,2
PG100,Giáo dục thể chất,7.7,4
PG121,Giáo dục quốc phòng,6.1,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,9.1,3
SH131,Pháp luật đại cương,9.0,2
ST450,Toeic,7.2,3
VL101,Tiếng Việt thực hành,8.3,2
AD213,Hát – Nhạc,8.5,3
AD215,Ứng dụng PowerPoint,9.1,3
CF211,Phân tích và thiết kế thuật toán,6.3,2
CF212,Cấu trúc dữ liệu,4.0,3
CS110,Kỹ thuật số,7.9,2
CS212,Kiến trúc máy tính,8.6,3
CS223,Lập trình Java,9.5,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,8.5,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,10.0,2
FN334,Đầu tư chứng khoán,8.7,2
IS222,Cơ sở dữ liệu,9.0,3
IS322,Hệ quản trị cơ sở dữ liệu,9.7,3
IS332,Phân tích thiết kế hướng đối tượng,7.1,3
MA110,Giải tích 1,7.8,3
MA111,Giải tích 2,7.5,3
MA120,Đại số tuyến tính,8.0,3
MA231,Xác suất thống kê ứng dụng,9.8,4
MI201,Toán rời rạc,7.2,3
MI312,Đồ họa,10.0,2
NW212,Mạng máy tính,5.0,2
SE302,Công nghệ phần mềm,7.3,2
SE380,Project,8.0,3
SE422,Quản lý dự án phần mềm,7.8,3
