Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,5.7,2
CS121,Ngôn ngữ lập trình,6.9,3
CS122,Lập trình hướng đối tượng,1.5,3
CS212A,Kiến trúc máy tính 1,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.9,2
GE101A,Tiếng Anh sơ cấp 1,5.9,2
GE102A,Tiếng Anh sơ cấp 2,5.3,2
MA100A,Toán 1,5.0,2
MA110A,Giải tích 1A,3.0,2
MA111A,Giải tích 2A,0.0,2
MA120A,Đại số tuyến tính 1,2.1,2
ML111,Triết học Mác – Lênin,2.0,2
NA151,Khoa học môi trường,3.0,2
PG101,GDTC: Lý thuyết,4.0,1
PG102,GDTC: Thể dục cổ truyền cơ bản,0.0,1
PG104,GDTC: Cầu lông cơ bản,8.0,1
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,-1.0,2
IS222,Cơ sở dữ liệu,0.0,3
MA222,Đại số đại cương,0.0,2
