Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.1,2
CS102,Công dân số,8.0,2
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,4.1,3
EC102,Nhập môn kinh tế học,8.0,2
GE101,Tiếng Anh sơ cấp 1,5.2,2
GE102,Tiếng Anh sơ cấp 2,5.8,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GE112,Tiếng Anh sơ cấp 2,4.0,2
GF101,Tiếng Pháp 1,7.5,2
GF102,Tiếng Pháp 2,6.2,2
IS345,An toàn thông tin,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",10.0,3
MA104,Số và cấu trúc đại số,9.0,3
MA239,Xác suất thống kê,6.8,4
ML113,Triết học Mác - Lênin,9.0,3
ML114,Kinh tế chính trị Mác - Lênin,8.2,2
ML115,Chủ nghĩa xã hội khoa học,8.8,2
ML202,Tư tưởng Hồ Chí Minh,8.6,2
ML204,Lịch sử Đảng,8.6,2
NA151,Khoa học môi trường,8.8,2
PG100,Giáo dục thể chất,6.6,4
PG121,Giáo dục quốc phòng,6.4,4
VL101,Tiếng Việt thực hành,7.6,2
AD216,Kỹ năng sống,0.0,3
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,8.4,2
CS212,Kiến trúc máy tính,5.2,3
CS315,Nguyên lý hệ điều hành,0.0,3
IM206,ứng dụng Excel,6.3,2
IS222,Cơ sở dữ liệu,6.8,3
IS314,Hệ thống thông tin,0.0,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.2,3
IS334,Quản lý dự án hệ thống thông tin,0.0,3
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,7.0,3
MA120,Đại số tuyến tính,7.8,3
MI201,Toán rời rạc,8.2,3
NW212,Mạng máy tính,8.6,2
