Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,5.5,3
CS100,Tin đại cương,8.5,2
CS102,Công dân số,6.0,2
CS110,Kỹ thuật số,6.0,2
CS121,Ngôn ngữ lập trình,6.3,3
CS122,Lập trình hướng đối tượng,5.2,3
CS212,Kiến trúc máy tính,4.7,3
EC102,Nhập môn kinh tế học,5.6,2
GE101,Tiếng Anh sơ cấp 1,6.6,2
GE102,Tiếng Anh sơ cấp 2,7.5,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
IS222,Cơ sở dữ liệu,6.4,3
IS314,Hệ thống thông tin,7.7,3
IS322,Hệ quản trị cơ sở dữ liệu,5.2,3
IS330,Dữ liệu lớn,8.3,2
IT320,Phát triển ứng dụng với Python,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.9,3
MA104,Số và cấu trúc đại số,5.7,3
MA110,Giải tích 1,4.7,3
MA111,Giải tích 2,4.1,3
MA120,Đại số tuyến tính,7.4,3
MA231,Xác suất thống kê ứng dụng,3.7,4
MI201,Toán rời rạc,5.1,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.0,3
ML111,Triết học Mác – Lênin,6.7,2
ML112,Kinh tế chính trị và CNXH khoa học,5.9,3
ML202,Tư tưởng Hồ Chí Minh,6.8,2
ML204,Lịch sử Đảng,4.8,2
NA151,Khoa học môi trường,8.6,2
NW212,Mạng máy tính,5.8,2
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
PG118,GDTC: Thể dục cơ bản,8.6,1
PG120,Thể dục cơ bản nâng cao,7.2,1
SE302,Công nghệ phần mềm,6.9,2
SH131,Pháp luật đại cương,8.0,2
VL101,Tiếng Việt thực hành,6.8,2
AD215,Ứng dụng PowerPoint,5.7,3
AD216,Kỹ năng sống,9.6,3
CS223,Lập trình Java,8.2,3
CS224,Lập trình .Net,-1.0,3
CS314,Lập trình ứng dụng di động,6.0,2
CS320,Học máy,8.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IT332,Internet of Things,2.2,2
IT380,Dự án Công nghệ thông tin,6.8,2
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.0,3
