Mã HP,Tên HP,Điểm,Số TC
CF321A,Xử lý tín hiệu số,6.0,2
CS100,Tin đại cương,10.0,2
CS121,Ngôn ngữ lập trình,6.8,3
CS122,Lập trình hướng đối tượng,5.0,3
EC101,Kinh tế học đại cương,0.0,3
EC102,Nhập môn kinh tế học,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.0,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.6,2
GE201A,Tiếng Anh sơ trung cấp 1,6.0,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,5.0,2
IS101,Tin văn phòng,9.0,3
MA102,Toán cơ sở,4.5,3
ML111,Triết học Mác – Lênin,5.3,2
ML112,Kinh tế chính trị và CNXH khoa học,5.0,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,9.0,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,7.9,4
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.6,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,6.4,3
CF212,Cấu trúc dữ liệu,1.5,3
CF231,Lý thuyết thông tin và mã hóa,8.0,2
CS110,Kỹ thuật số,5.8,2
CS210B,Thực hành điện tử số,6.5,2
CS211,Vi điều khiển và ứng dụng,5.0,3
CS212,Kiến trúc máy tính,3.5,3
CS312,Lập trình hệ thống,3.0,3
CS315,Nguyên lý hệ điều hành,6.0,3
CS316,Hệ điều hành Unix,6.1,3
CS411,Ứng dụng KT vi xử lý trong đo lường và điều khiển,5.0,2
ET220,Lý thuyết mạch,6.0,3
IS201,Tin quản lý Access,5.2,3
IS222,Cơ sở dữ liệu,1.8,3
IS333,Phân tích thiết kế hệ thống thông tin,6.0,2
MA110,Giải tích 1,3.2,3
MA111,Giải tích 2,1.6,3
MA120,Đại số tuyến tính,2.0,3
MA222,Đại số đại cương,5.0,2
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,3.0,3
NW212,Mạng máy tính,6.0,2
NW312,Thiết kế và quản trị mạng,5.0,3
NW332,An toàn mạng,6.6,3
PE201,Tiếng Anh trong tin học 1A,6.3,2
PE302,Tiếng Anh trong tin học 1B,5.0,2
PE303,Tiếng Anh trong tin học 2A,5.0,2
PE404,Tiếng Anh trong tin học 2B,5.0,2
SM201,Phương pháp luận nghiên cứu khoa học,7.1,3
TC301,Hệ thống mạng viễn thông,6.5,3
TC311,Kỹ thuật truyền tin,5.5,3
TC314,Kỹ thuật kết nối mạng,5.5,3
TC403,Mạng truy nhập,7.5,2
TC422,Thông tin di động và vệ tinh,7.0,2
TC458,CĐTN: Các giải pháp mạng đô thị,8.9,6
