Mã HP,Tên HP,Điểm,Số TC
AD213A,Hát – Nhạc,9.0,4
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,1.9,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.7,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,4.4,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GE201A,Tiếng Anh sơ trung cấp 1,3.8,2
GJ101,Tiếng Nhật 1,8.9,2
GJ102,Tiếng Nhật 2,5.2,2
GZ101,Tiếng Trung 1,8.0,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.3,3
MA103,Số và cấu trúc đại số,5.9,2
ML111,Triết học Mác – Lênin,5.3,2
ML112,Kinh tế chính trị và CNXH khoa học,4.6,3
ML202,Tư tưởng Hồ Chí Minh,7.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,8.8,4
PG122,GDQP: Đường lối quân sự của Đảng,3.6,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.5,1
PG124,GDQP: Quân sự chung,6.3,1
PG125,GDQP: Kỹ thuật bắn súng,6.3,1
SH131,Pháp luật đại cương,6.3,2
VL101,Tiếng Việt thực hành,5.5,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
CS110,Kỹ thuật số,2.7,2
CS212,Kiến trúc máy tính,3.8,3
CS315,Nguyên lý hệ điều hành,6.3,3
IS222,Cơ sở dữ liệu,2.9,3
MA110,Giải tích 1,3.4,3
MA120,Đại số tuyến tính,7.0,3
MA231,Xác suất thống kê ứng dụng,4.5,4
NW212,Mạng máy tính,6.9,2
SM201,Phương pháp luận nghiên cứu khoa học,2.1,3
