Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.5,2
CS121,Ngôn ngữ lập trình,6.6,3
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,7.6,2
GE103,Tiếng Anh sơ cấp 3,8.3,2
GE201,Tiếng Anh sơ trung cấp 1,8.8,2
GE202,Tiếng Anh sơ trung cấp 2,8.5,2
GE205,Tiếng Anh sơ trung cấp 3,7.9,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA103,Số và cấu trúc đại số,3.5,2
ML111,Triết học Mác – Lênin,5.7,2
ML112,Kinh tế chính trị và CNXH khoa học,4.7,3
NA151,Khoa học môi trường,6.8,2
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,6.2,2
VL101,Tiếng Việt thực hành,7.0,2
CS110,Kỹ thuật số,5.0,2
MA120,Đại số tuyến tính,3.0,3
