Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.5,2
CS121,Ngôn ngữ lập trình,8.0,3
CS122,Lập trình hướng đối tượng,5.9,3
EC101,Kinh tế học đại cương,6.5,3
FN201A,Lý thuyết tài chính tiền tệ,5.0,2
FN211,Tài chính doanh nghiệp,6.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.5,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.7,2
GE201A,Tiếng Anh sơ trung cấp 1,6.8,2
GE202A,Tiếng Anh sơ trung cấp 2,6.0,2
GI101,Tiếng Ý 1,5.8,2
GJ101,Tiếng Nhật 1,-1.0,2
IM201,Kỹ năng soạn thảo VB (MS office),5.6,3
MA102,Toán cơ sở,5.0,3
ML111,Triết học Mác – Lênin,5.8,2
ML112,Kinh tế chính trị và CNXH khoa học,3.7,3
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.9,3
NA151,Khoa học môi trường,5.5,2
PG102,GDTC: Thể dục cổ truyền cơ bản,5.0,1
PG106,GDTC: Bóng bàn cơ bản,6.1,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,5.7,2
VL101,Tiếng Việt thực hành,7.0,2
AC201,Nguyên lý kế toán,-1.0,3
AC210,Kế toán doanh nghiệp,-1.0,3
AD215,Ứng dụng PowerPoint,8.4,3
BA101,Quản trị học,5.2,2
BK201,Ngân hàng thương mại 1,4.4,3
CS110,Kỹ thuật số,4.1,2
CS212,Kiến trúc máy tính,6.5,3
CS223,Lập trình Java,6.8,3
CS315,Nguyên lý hệ điều hành,7.9,3
CS325,Lập trình PHP,5.3,3
EC202,Kinh tế vi mô,5.1,2
EC203,Kinh tế vĩ mô,5.5,2
FN331,Thị trường chứng khoán,-1.0,3
IS222,Cơ sở dữ liệu,5.7,3
IS314,Hệ thống thông tin,5.9,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS332,Phân tích thiết kế hướng đối tượng,5.1,3
IS333,Phân tích thiết kế hệ thống thông tin,6.8,2
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,6.0,3
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.0,4
MA231,Xác suất thống kê ứng dụng,5.1,4
MI201,Toán rời rạc,-1.0,3
MI312,Đồ họa,-1.0,2
MK201,Nguyên lý marketing,5.5,2
MK311,Quản trị Marketing,9.3,3
MK313,Quản trị thương hiệu,-1.0,3
NW212,Mạng máy tính,7.1,2
PE201,Tiếng Anh trong tin học 1A,7.3,2
PE302,Tiếng Anh trong tin học 1B,7.1,2
PE303,Tiếng Anh trong tin học 2A,7.7,2
PE404,Tiếng Anh trong tin học 2B,7.6,2
SE302,Công nghệ phần mềm,5.5,2
SM201,Phương pháp luận nghiên cứu khoa học,6.6,3
